EggImageID,FemaleID,EggAreaPix2,EggAreaum2,EggCompactness,EggDiamum,EggEccentricity,EggExtent,EggFormFactor,EggMajorAxisLengthPix,EggMaxFeretDiameterPix,EggMaxRadiusPix,EggMeanRadiusPix,EggMedianRadiusPix,EggMinFeretDiameterPix,EggMinorAxisLengthPix,EggMorphNotes,EggObjectNumber,EggPerimeterPix,EggSolidity
CF02_B3_eggs-0014_outline,CF02_B3,219585,2777.178291,1.009501221,63.74544397,0.487981129,0.795765052,0.893031331,564.713168,566.8244878,245.0734584,87.16493071,77,490,492.9122486,NA,1,1757.814,0.995193648
EF08_B2_eggs-0022_outline,EF08_B2,219601,2777.38065,1.014382427,64.65166405,0.501640193,0.781498221,0.88229619,568.2812916,574.8825967,246.9088901,86.41629161,76.53757247,496.2495029,491.6067141,NA,1,1768.54,0.99563392
EF01_B1_eggs_-0027_outline,EF01_B1,219646,2777.949782,1.002060678,61.09335572,0.318711298,0.795836141,0.890450525,542.0922677,543.2421191,254.1672678,87.52219448,77.00649323,509.4877816,513.8231528,NA,1,1760.604,0.993884546
EF01_B1_eggs_-0013_outline,EF01_B1,219659,2778.114198,1.001200324,60.97835276,0.289793813,0.784944969,0.893190001,539.3815956,542.2195127,257.3868684,87.83940778,77.20103626,518.221383,516.2362461,NA,1,1757.954,0.994539651
CF05_B2_eggs-0009_outline,CF05_B2,219664,2778.177435,1.000316961,60.29662912,0.187788213,0.784962836,0.896794015,532.4236679,536.1576261,260.2786968,88.01191886,77.36924454,521.1922066,522.9516078,NA,1,1754.438,0.995445667
EF06_B3_eggs-0017_outline,EF06_B3,219709,2778.746568,1.040322046,68.92112422,0.639971444,0.752799326,0.871096861,603.54357,612.8466366,233.4994647,84.58577175,75.43208866,467.2,463.76209,NA,1,1780.31,0.995841388
EF03_B2_eggs-0025_outline,EF03_B2,219732,2779.037458,1.005829904,62.3856578,0.406330832,0.783718716,0.894186606,552.5405215,554.7332692,252.1269521,87.37937486,77.07788269,505.3705344,504.8706563,NA,1,1757.266,0.995690651
EF02_B1_eggs_-0012_outline,EF02_B1,219803,2779.935423,1.020213795,65.74370454,0.556986622,0.772583162,0.872830005,579.9748537,584.5930208,237.9243577,85.87409186,76.15773106,477.5270132,481.6815647,NA,1,1778.922,0.9938799
EF07_B3_eggs-0016_outline,EF07_B3,219936,2781.617527,1.001112252,61.08010517,0.292348473,0.787578423,0.8969533,539.907357,543.1242952,257.0933683,87.96744416,77.36924454,515.0722128,516.3198079,NA,1,1755.368,0.99545578
EF05_B1_eggs-0007_outline,EF05_B1,219982,2782.199307,1.00054774,60.4835439,0.230171623,0.790608243,0.901846999,535.2889018,537.8196724,260.1230478,88.09169397,77.46612163,522.346299,520.9164227,NA,1,1750.782,0.995821733
EF07_B3_eggs-0001_outline,EF07_B3,219989,2782.287839,1.000496635,60.68551551,0.202218974,0.789331295,0.899217349,533.6300153,539.6156039,258.5594709,87.98093794,77.38862966,518,522.6053965,NA,1,1753.368,0.995727211
CF01_B3_eggs-0027_outline,CF01_B3,219994,2782.351076,1.00984644,63.55150598,0.474110375,0.781450696,0.891294243,563.2064796,565.0999912,247.3155879,86.86285787,76.79192666,497.2323849,495.8838284,NA,1,1761.164,0.994334399
CF04_B1_eggs-0012_outline,CF04_B1,220035,2782.869619,1.001479074,61.42461726,0.30879996,0.774989434,0.899327412,541.5282209,546.1876967,257.1225389,88.02805226,77.46612163,518.3092706,515.0621164,NA,1,1753.444,0.996027839
CF07_B1_eggs-0014_outline,CF07_B1,220188,2784.804671,1.000746862,60.89065984,0.264762242,0.785347933,0.898085387,537.9630664,541.4397473,258.3582784,88.1398962,77.49193506,517.8089644,518.765167,NA,1,1755.266,0.995985534
CF03_B3_eggs-0028_outline,CF03_B3,220197,2784.918497,1.002527394,62.06003582,0.230122417,0.797381858,0.887360045,536.0767108,551.8378385,254.4680727,87.09912007,76.92203845,512.0100944,521.6893174,NA,1,1765.878,0.993671015
CF08_B1_eggs-0019_outline,CF08_B1,220201,2784.969087,1.000652554,61.17217855,0.244132669,0.785411108,0.896342034,536.4963648,543.9430117,259.5553891,88.05262234,77.46612163,521.8982938,520.2629729,NA,1,1757.024,0.995609752
CF03_B3_eggs-0017_outline,CF03_B3,220215,2785.14615,1.000673645,60.88619398,0.223764687,0.78260267,0.899500782,535.2063696,541.4000369,258.4917794,87.87767603,77.3369252,523,521.635248,NA,1,1753.992,0.995164607
EF01_B1_eggs_-0024_outline,EF01_B1,220231,2785.348509,1.00318099,62.17212259,0.377931428,0.782292555,0.895723775,549.1160999,552.8345141,254,87.80357188,77.25283166,508.6533301,508.39013,NA,1,1757.75,0.994940163
CF04_B1_eggs-0020_outline,CF04_B1,220268,2785.816462,1.008180398,63.16564795,0.469860894,0.771197894,0.895939503,562.4569417,561.6689416,244.2642012,87.36921898,77.1038261,489.2352399,496.5035059,NA,1,1757.686,0.995660585
CF03_B3_eggs-0006_outline,CF03_B3,220315,2786.41089,1.000549635,60.93592308,0.241029508,0.781391868,0.897860498,536.3995512,541.842228,259.9153708,88.17334397,77.52418977,520.3203124,520.5853057,NA,1,1755.992,0.995686256
EF08_B1_eggs-0012_outline,EF08_B1,220437,2787.953872,1.002415722,61.50856753,0.345217821,0.786825385,0.898500954,545.6987007,546.9341825,254.7881473,87.94683018,77.41446893,511.3806209,512.1505592,NA,1,1755.852,0.995544737
EF03_B2_eggs-0011_outline,EF03_B2,220443,2788.029756,1.001695747,61.3307576,0.320545498,0.788377632,0.895780644,543.1435855,545.3530966,256.2362191,88.00117366,77.38862966,512.7099959,514.4835931,NA,1,1758.54,0.995016859
CF03_B2_eggs-0003_outline,CF03_B2,220534,2789.180669,1.00019442,60.41680267,0.168544642,0.785100695,0.90045055,532.5156677,537.2262093,260.7623439,88.13819007,77.44352452,524.6732316,524.8975099,NA,1,1754.336,0.994805704
EF05_B2_eggs-0002_outline,EF05_B2,220541,2789.269201,1.000222767,60.24752693,0.118470324,0.795602453,0.900165082,530.601246,535.7210095,261.2374399,88.08649159,77.4209274,524,526.8645363,NA,1,1754.642,0.995045998
CF03_B2_eggs-0006_outline,CF03_B2,220582,2789.787744,1.007698992,63.4825115,0.461800989,0.771265734,0.890183436,561.5395494,564.4864923,247.535856,87.31825102,77.07788269,496.1332367,498.0763521,NA,1,1764.616,0.994690194
EF06_B1_eggs-0029_outline,EF06_B1,220619,2790.255698,1.005344031,63.36605644,0.427132265,0.786209379,0.892186323,556.1543699,563.4509739,251.4318993,87.68492104,77.27871635,502.893309,502.8687497,NA,1,1762.782,0.995653979
EF02_B2_eggs-0025_outline,EF02_B2,220623,2790.306288,1.005154403,63.04098447,0.376037727,0.805746278,0.887066272,549.9333583,560.5604339,251.0159357,87.29724592,77.02596965,506.5902322,509.5706438,NA,1,1767.878,0.994691175
CF04_B1_eggs-0015_outline,CF04_B1,220674,2790.951305,1.000112426,60.34537697,0.121097261,0.782651255,0.899323548,530.8160259,536.591092,262.0858638,88.2753665,77.62087348,527.2274182,526.9095632,NA,1,1755.992,0.99569549
EF05_B1_eggs-0024_outline,EF05_B1,220723,2791.571027,1.000975404,61.11415744,0.271650572,0.784491644,0.894985472,539.1940116,543.427088,259.8037721,88.08286019,77.46612163,520.94922,518.9181337,NA,1,1760.438,0.995346215
CF08_B1_eggs-0030_outline,CF08_B1,220788,2792.393108,1.002358233,61.6491538,0.34056089,0.776148995,0.892586182,545.654189,548.1842756,256.4156781,88.01037568,77.47257579,514.171298,513.0363255,NA,1,1763.062,0.995670761
CF02_B1_eggs_-0006_outline,CF02_B1,220799,2792.532229,1.002624634,62.32967943,0.337660584,0.751988965,0.879125988,545.455602,554.2355095,256.3298656,87.59700371,77.1038261,516.5384445,513.4198694,NA,1,1776.552,0.992895013
CF08_B1_eggs-0015_outline,CF08_B1,220833,2792.962241,1.003479969,62.35929745,0.379819831,0.779639894,0.892664814,550.1598608,554.4988729,255.1548549,87.95293878,77.4209274,510.3674801,508.9311463,NA,1,1763.164,0.995687352
CF07_B1_eggs-0026_outline,CF07_B1,220848,2793.151951,1.000818625,60.97586381,0.2589413,0.786352906,0.901732627,538.3628608,542.197381,260.2249027,88.21986123,77.62087348,521.4510524,520.000951,NA,1,1754.336,0.996058127
CF03_B3_eggs-0009_outline,CF03_B3,220895,2793.746379,1.012724975,63.79284507,0.469072675,0.815393531,0.887404803,564.4072279,567.2459784,244.0184419,86.47092704,76.53757247,488,498.4616445,NA,1,1768.63,0.995213048
EF05_B2_eggs-0011_outline,EF05_B2,220983,2794.85935,1.004522013,62.68205337,0.404457445,0.785477152,0.899381883,553.5215335,557.3688186,253,87.86298419,77.41446893,505,506.2268929,NA,1,1757.164,0.995860776
CF04_B2_eggs-0019_outline,CF04_B2,221093,2796.250563,1.001172621,61.20431986,0.291495391,0.78440437,0.895047346,541.2712806,544.2288122,257.7304794,88.18717988,77.62087348,518.7301942,517.7650776,NA,1,1761.852,0.995501864
CF07_B1_eggs-0004_outline,CF07_B1,221094,2796.263211,1.001815491,61.59486742,0.323822385,0.790250807,0.897827546,544.2803038,547.7015611,258.0620081,88.15440567,77.62087348,516.7476679,514.953333,NA,1,1759.126,0.995822477
CF02_B1_eggs_-0002_outline,CF02_B1,221145,2796.908228,1.009733856,64.0928957,0.490105668,0.780096937,0.89155391,567.1150182,569.9140286,246.8055915,87.30051913,77.1038261,495.5759433,494.333194,NA,1,1765.508,0.994471039
EF08_B1_eggs-0002_outline,EF08_B1,221150,2796.971465,1.008241933,63.77787489,0.422962315,0.779663527,0.886028955,557.0819626,567.1128635,254.2007081,87.2399439,77.04219452,511,504.7983012,NA,1,1771.024,0.995668852
EF04_B1_eggs-0017_outline,EF04_B1,221183,2797.388829,1.00035869,60.41910532,0.171656161,0.784514925,0.896007625,533.4855266,537.2466845,261.658174,88.28379994,77.64663547,525,525.5669597,NA,1,1761.266,0.995620195
EF01_B2_eggs-0016_outline,EF01_B2,221279,2798.602979,1.00576618,63.19147182,0.436257333,0.77937095,0.89635784,558.3137489,561.8985674,252.2419473,87.73797821,77.36924454,505.195504,502.3829655,NA,1,1761.304,0.995031117
EF06_B3_eggs-0011_outline,EF06_B3,221288,2798.716805,1.018377439,65.04435967,0.519999932,0.757078538,0.874951367,574.6724826,578.3744462,241.0746772,86.05864425,76.36753237,483.2178265,490.8658692,NA,1,1782.756,0.994979868
CF07_B1_eggs-0012_outline,CF07_B1,221348,2799.475649,1.000637523,60.73343062,0.251296323,0.783754692,0.900018999,538.3801171,540.0416651,259.3472576,88.31077679,77.69813383,521.7616155,521.1036075,NA,1,1757.992,0.995668231
EF03_B3_eggs-0014_outline,EF03_B3,221350,2799.500944,1.003442121,61.96917957,0.299899062,0.783761773,0.896437778,542.9040351,551.0299447,254.778335,87.78544992,77.38862966,520.4497463,517.9146723,NA,1,1761.508,0.995650355
EF08_B3_eggs-0020_outline,EF08_B3,221351,2799.513591,1.001854818,61.28196807,0.320683513,0.780658381,0.901938736,544.3167342,544.9192601,256.16401,88.21917444,77.66595136,512.5815428,515.5694102,NA,1,1756.132,0.995981894
EF08_B1_eggs-0027_outline,EF08_B1,221420,2800.386262,1.013471294,64.41128475,0.525104236,0.763754269,0.881737505,574.3440937,572.745144,245.0510151,87.10619297,77.07788269,490.4,488.7886029,NA,1,1776.412,0.99560024
EF04_B3_eggs-0027_outline,EF04_B3,221453,2800.803626,1.018463972,65.58316461,0.483337966,0.792443175,0.875077484,568.8935063,583.1654997,241.2509067,85.30983114,76,489.6695463,498.0286276,NA,1,1783.292,0.99275338
EF01_B2_eggs-0017_outline,EF01_B2,221532,2801.80277,1.021816061,66.24313483,0.527997628,0.762701536,0.866011262,577.3595269,589.0339549,244.6589463,85.65643801,76.00657866,496.3889604,490.3201792,NA,1,1792.922,0.993862719
EF04_B3_eggs-0019_outline,EF04_B3,221599,2802.650145,1.034712205,68.20142036,0.635168809,0.762346911,0.874592779,603.3368669,606.4470298,232.6585481,85.58624054,76.21679605,465.8657708,466.0013143,NA,1,1784.374,0.995181253
EF08_B2_eggs-0008_outline,EF08_B2,221651,2803.30781,1.003218718,62.30776116,0.372874338,0.78673297,0.898501274,550.3313121,554.0406122,255.1568145,87.97861175,77.46612163,510.64,510.6424361,NA,1,1760.68,0.99517791
CF01_B1_eggs-0002_outline,CF01_B1,221686,2803.750469,1.000503751,61.24656361,0.218048688,0.78623209,0.884177934,536.5976726,544.6044436,260.3401621,87.99618964,77.3369252,524.8057444,523.6860016,NA,1,1775.024,0.992485377
CF03_B3_eggs-0022_outline,CF03_B3,221686,2803.750469,1.000302494,60.33059952,0.195638591,0.786273919,0.900192672,535.2744051,536.4596909,261.8129103,88.4700733,77.80102827,524.7323477,524.9307965,NA,1,1759.164,0.995808983
CF02_B3_eggs-0002_outline,CF02_B3,221757,2804.648434,1.000620509,60.87892329,0.242195929,0.779243095,0.894227849,538.2489632,541.3353859,260.5993093,88.31921244,77.66595136,523.9661249,522.2238711,NA,1,1765.304,0.995070797
EF03_B2_eggs-0004_outline,EF03_B2,221828,2805.546399,1.005009067,62.61270682,0.416905496,0.782738179,0.892876661,556.263692,556.752189,251.5492,87.85140825,77.41446893,506.0819334,505.6157925,NA,1,1766.922,0.994829156
CF08_B1_eggs-0021_outline,CF08_B1,221835,2805.634931,1.000485428,60.77548142,0.189516985,0.785362279,0.899598641,535.1816614,540.4155808,260.4496112,88.37422472,77.78174593,525,525.4828011,NA,1,1760.336,0.995706748
CF02_B1_eggs_-0030_outline,CF02_B1,221858,2805.925821,1.000805933,60.9885149,0.268944433,0.779499396,0.894531753,540.3274041,542.3098745,260.2556436,88.40724721,77.79460136,521.1376977,520.4194162,NA,1,1765.406,0.995235959
CF07_B1_eggs-0027_outline,CF07_B1,221946,2807.038791,1.016696241,65.51833659,0.55007158,0.779857905,0.889768647,580.4759914,582.589049,243.7560256,87.09168804,77.1038261,488,484.765665,NA,1,1770.476,0.995780364
CF02_B1_eggs_-0010_outline,CF02_B1,222029,2808.088525,1.000214959,60.79545577,0.179491749,0.785982314,0.89714925,534.8397651,540.5931927,262.7736669,88.41869189,77.78174593,526.7860701,526.1536884,NA,1,1763.508,0.994882848
CF04_B2_eggs-0022_outline,CF04_B2,222053,2808.392063,1.000118276,60.16906928,0.05990163,0.786050578,0.90118698,530.9940793,535.023364,263.1539473,88.534539,77.83315489,528.9158723,530.0405653,NA,1,1759.648,0.995686389
CF07_B1_eggs-0022_outline,CF07_B1,222072,2808.632363,1.000396721,60.62421236,0.207791804,0.784665124,0.899713152,536.4361374,539.0704963,261.1972435,88.51249432,77.83315489,523.8436722,524.7273865,NA,1,1761.164,0.995898855
CF07_B2_eggs-0014_outline,CF07_B2,222083,2808.771485,1.008241989,63.29935741,0.456108256,0.769614366,0.889933805,562.7759663,562.8578861,249.0642487,87.676433,77.41446893,499.4420642,500.8280077,NA,1,1770.858,0.995649026
EF05_B2_eggs-0007_outline,EF05_B2,222087,2808.822074,1.000233885,60.368741,0.12995826,0.798173546,0.897564793,532.8433887,536.798845,261.6906571,88.5015036,77.82030583,523,528.324592,NA,1,1763.33,0.995506288
EF04_B3_eggs-0023_outline,EF04_B3,222104,2809.03708,1.044873625,68.60430809,0.659964697,0.787290154,0.86455741,613.1800141,610.0295075,232,84.9098783,75.92759709,463,460.6800672,NA,1,1796.744,0.995897211
EF01_B2_eggs-0005_outline,EF01_B2,222119,2809.226791,1.005737475,63.5674248,0.430989986,0.775251996,0.894357709,558.6596376,565.2415413,252.0575331,87.80494374,77.41446893,506.4616028,504.1102726,NA,1,1766.616,0.994809162
CF04_B1_eggs-0016_outline,CF04_B1,222252,2810.908894,1.002314182,62.03720682,0.349568256,0.788261832,0.897946447,548.3532861,551.634843,256.2537805,88.37207147,77.80102827,513.5188354,513.7581708,NA,1,1763.61,0.99571923
EF02_B3_eggs-0007_outline,EF02_B3,222391,2812.666882,1.067279602,73.13037858,0.700060751,0.75071226,0.839839803,631.2169248,650.2753263,229,83.27010336,74.24957912,457.9223365,450.7414585,NA,1,1824.17,0.994797678
EF03_B1_eggs-0017_outline,EF03_B1,222394,2812.704825,1.002771034,61.80886226,0.343679739,0.784807357,0.894806408,548.057983,549.6044032,255.5151659,88.22687644,77.78174593,512.8069652,514.6740814,NA,1,1767.266,0.995176129
CF01_B3_eggs-0009_outline,CF01_B3,222518,2814.273102,1.000889364,61.06654107,0.256348966,0.780406199,0.895757387,540.2266083,543.0036832,260,88.3883791,77.78174593,523.3646053,522.1745577,NA,1,1766.82,0.994398304
CF06_B1_eggs-0025_outline,CF06_B1,222535,2814.488107,1.0059728,63.41234502,0.424756469,0.790148311,0.892553335,558.4275095,563.8625719,253.7971631,87.8957019,77.52418977,508.2520517,505.5486966,NA,1,1770.056,0.995907353
EF01_B1_eggs_-0030_outline,EF01_B1,222557,2814.76635,1.000375904,60.80502448,0.184432281,0.789388372,0.900374997,535.7631096,540.6782777,261.0076627,88.41064329,77.78174593,525,526.5722133,NA,1,1762.438,0.994641484
EF08_B2_eggs-0010_outline,EF08_B2,222568,2814.905471,1.013648215,65.06759141,0.502779692,0.772033522,0.885762487,572.0869508,578.5810228,248.3646513,87.15793918,77.12976079,499.1337345,494.5203064,NA,1,1776.96,0.9957186
CF01_B1_eggs-0001_outline,CF01_B1,222597,2815.272246,1.000844429,61.10753478,0.244707132,0.785025075,0.887365407,539.4974885,543.3681993,260.5475005,88.29848968,77.66595136,524.8588192,523.0951678,NA,1,1775.47,0.993956254
EF02_B1_eggs_-0006_outline,EF02_B1,222685,2816.385217,1.068623382,73.21697181,0.707159404,0.738511999,0.834689765,634.1324493,651.0453133,227.2003521,83.09048784,74.24284477,457.8992883,448.3659828,NA,1,1830.998,0.992937053
EF07_B2_eggs-0024_outline,EF07_B2,222696,2816.524338,1.006886056,63.21698502,0.438042258,0.784892573,0.894589406,560.6516744,562.1254308,250.1539526,87.89300801,77.62087348,501.1463415,504.0002792,NA,1,1768.68,0.995821232
EF05_B2_eggs-0013_outline,EF05_B2,222700,2816.574928,1.002393909,62.22854757,0.337057264,0.782804316,0.900315881,547.6761138,553.336245,258.7682361,88.39031744,77.83315489,519.1816446,515.6283793,NA,1,1763.062,0.995848025
EF02_B2_eggs-0011_outline,EF02_B2,222761,2817.346419,1.009940854,64.35677353,0.452515483,0.77082598,0.884538329,563.5956629,572.2604302,252.4480145,87.36352978,77.1621669,506,502.5901217,NA,1,1778.96,0.995090682
CF01_B1_eggs-0009_outline,CF01_B1,222774,2817.510835,1.000651855,60.99898636,0.203003956,0.779889934,0.883121905,537.0818407,542.4029867,260.7163209,88.23141388,77.52418977,527,525.8986782,NA,1,1780.438,0.992880112
CF05_B3_eggs-0001_outline,CF05_B3,222813,2818.004083,1.0615505,72.5921881,0.672835355,0.752136781,0.841210238,622.4605993,645.4897366,224.0825741,82.57090906,73.8241153,454.2127197,460.4915322,NA,1,1824.412,0.993076061
EF06_B3_eggs-0009_outline,EF06_B3,222818,2818.06732,1.044322576,68.35257338,0.643856764,0.743658719,0.862219392,609.9225403,607.7910825,235.6968392,84.71734379,75.69015788,473.0544366,466.6798183,NA,1,1802.068,0.995572117
CF04_B1_eggs-0024_outline,CF04_B1,223066,2821.203874,1.004008583,63.0057655,0.396801704,0.786418378,0.896075728,555.0553446,560.2472668,255.1548549,88.31637623,77.80102827,511,509.487719,NA,1,1768.68,0.995290501
CF03_B3_eggs-0005_outline,CF03_B3,223118,2821.861539,1.036507333,67.62990482,0.618023942,0.739621766,0.850215555,601.8893299,601.3651137,228.3199509,84.23299941,75.17978452,480.9936791,473.18088,NA,1,1815.966,0.988411139
CF04_B2_eggs-0020_outline,CF04_B2,223144,2822.190371,1.000288062,60.5757933,0.074900965,0.779634961,0.897190362,532.6116522,538.639954,262.017175,88.72754775,78,529.66124,531.115534,NA,1,1767.89,0.995940702
CF01_B1_eggs_-0027_outline,CF01_B1,223186,2822.721562,1.001638482,61.72562774,0.314282783,0.777307603,0.878145472,545.9244179,548.8642819,257.5286392,88.02850964,77.36924454,519.547982,518.2621066,NA,1,1787.126,0.991409026
CF04_B1_eggs-0009_outline,CF04_B1,223272,2823.809238,1.015843064,65.79745118,0.523635657,0.787263976,0.888640236,577.1572686,585.0709359,248.501509,87.10519985,77.07788269,498.1207762,491.7046965,NA,1,1776.884,0.99533254
CF02_B2_eggs-0014_outline,CF02_B2,223360,2824.922208,1.001610586,61.80650906,0.295935441,0.771782397,0.895398855,544.5286004,549.5834786,258.0561954,88.50113804,77.87810989,518.7122709,520.1380444,NA,1,1770.514,0.995006259
CF04_B1_eggs-0019_outline,CF04_B1,223420,2825.681052,1.000672417,61.16039262,0.258101249,0.786543356,0.897846997,541.387748,543.8382112,260.6338428,88.76830132,78.00640999,522.7460511,523.0443797,NA,1,1768.336,0.995752608
EF05_B2_eggs-0014_outline,EF05_B2,223525,2827.009029,1.005427923,63.45421505,0.401050187,0.767821075,0.894245147,556.5306876,564.2348802,255.3135327,88.13267404,77.78174593,515.8732745,509.8133218,NA,1,1772.31,0.995663668
CF05_B2_eggs-0011_outline,CF05_B2,223548,2827.299919,1.003265112,62.88732151,0.379444455,0.780708249,0.899164605,553.4291087,559.1940629,257.3810405,88.51855865,77.93587107,514,512.0406464,NA,1,1767.546,0.995606466
EF07_B3_eggs-0018_outline,EF07_B3,223593,2827.869051,1.000304844,61.00562081,0.204445154,0.787077584,0.89581674,538.0553829,542.4619802,261.7479704,88.81067849,78.08969202,525.1286677,526.6905881,NA,1,1771.024,0.995629513
EF08_B1_eggs-0025_outline,EF08_B1,223671,2828.855548,1.003298688,62.88993592,0.378811374,0.783112409,0.891851757,553.519,559.2173102,255.1960031,88.42447185,77.87810989,511.9882811,512.2673885,NA,1,1775.266,0.995449357
CF07_B1_eggs-0018_outline,CF07_B1,223712,2829.374092,1.000888412,61.65561572,0.26908513,0.786195748,0.90116157,542.6129873,548.241735,259.7383299,88.73388294,78.0736815,522.0408886,522.5994649,NA,1,1766.234,0.995791371
CF05_B2_eggs-0003_outline,CF05_B2,223796,2830.436473,1.003656428,62.73348378,0.388889559,0.783407428,0.894711307,554.9298457,557.8261378,255.69122,88.47726144,77.92945528,512.8571652,511.2481995,NA,1,1772.922,0.995569237
EF08_B1_eggs-0026_outline,EF08_B1,223831,2830.879132,1.000736838,61.14436425,0.25219857,0.785165307,0.894118811,541.4811964,543.6956869,260.311352,88.74353803,78.0320447,522.8564311,523.9780897,NA,1,1773.648,0.99501008
CF02_B3_eggs-0020_outline,CF02_B3,223833,2830.904426,1.000346781,61.11912398,0.182499161,0.793855091,0.896675002,537.191783,543.4712504,263.3210968,88.73187784,78,528,528.1701891,NA,1,1771.126,0.994899558
EF04_B2_eggs-0024_outline,EF04_B2,223924,2832.055339,1.000914391,61.11912398,0.214272461,0.795749822,0.896936235,539.1842305,543.4712504,259.2778432,88.70492748,78.05767099,520.6932903,526.6611004,NA,1,1771.228,0.995844053
EF04_B1_eggs-0014_outline,EF04_B1,223969,2832.624472,1.008015525,62.06727004,0.349333883,0.766728287,0.883706827,552.005979,551.9021652,250.505489,87.456416,77.38862966,517.5329075,517.228671,NA,1,1784.616,0.99540893
EF07_B3_eggs-0015_outline,EF07_B3,224045,2833.585674,1.000435417,60.8162554,0.195938201,0.77990817,0.896157603,538.1661727,540.778143,262.0877716,88.80761043,78.10249676,527.5016588,527.7344918,NA,1,1772.476,0.995631655
EF07_B3_eggs-0003_outline,EF07_B3,224111,2834.420402,1.002119912,61.5746389,0.298350163,0.775964628,0.895095992,545.7865478,547.5216891,258.6426106,88.59815505,78.00640999,520.1094116,520.9295096,NA,1,1773.788,0.995730255
CF07_B2_eggs-0001_outline,CF07_B2,224160,2835.040125,1.010965102,64.65508737,0.482694015,0.776016063,0.882518907,570.1483289,574.9130369,249.89998,87.64836961,77.49193506,500.6731956,499.3296723,NA,1,1786.578,0.995114545
CF03_B3_eggs-0021_outline,CF03_B3,224190,2835.419546,1.000395482,60.77298417,0.185022922,0.783308701,0.896982505,537.759839,540.3933752,261.8415551,88.87963118,78.16009212,530,528.474988,NA,1,1772.234,0.995534991
EF01_B1_eggs_-0008_outline,EF01_B1,224234,2835.976032,1.000633208,61.22539374,0.239314205,0.787847486,0.892917262,541.0562758,544.4162011,260.4092932,88.76428138,78.00640999,523.3422071,525.3343584,NA,1,1776.438,0.994571051
EF01_B1_eggs_-0011_outline,EF01_B1,224248,2836.153095,1.0009259,61.43985205,0.26693351,0.780720811,0.890825439,543.1102372,546.3231644,259.9788453,88.67586443,78,524.7341931,523.403454,NA,1,1778.578,0.994145902
CF07_B2_eggs-0018_outline,CF07_B2,224375,2837.759315,1.002598112,62.26481553,0.359188444,0.787955302,0.900840998,552.046765,553.6587397,257,88.79521042,78.18567644,513,515.2059542,NA,1,1769.164,0.996077839
EF08_B2_eggs-0012_outline,EF08_B2,224397,2838.037557,1.003031451,62.41190572,0.350972578,0.774022973,0.896341355,551.3341152,554.9666657,257.4218328,88.5996282,78.00640999,517.2397328,516.2614021,NA,1,1773.686,0.995704746
CF07_B2_eggs-0007_outline,CF07_B2,224561,2840.11173,1.00065713,61.13246952,0.200685801,0.797985146,0.902120038,539.1039347,543.589919,261.6199534,88.95172051,78.23681998,525,528.1362201,NA,1,1768.642,0.995946336
EF02_B3_eggs-0026_outline,EF02_B3,224586,2840.427915,1.008888189,65.37949314,0.463284718,0.811917053,0.894433747,567.1643123,581.354453,252.1031535,87.76572815,77.52418977,508.0346445,502.6263991,NA,1,1776.324,0.995511938
EF03_B3_eggs-0015_outline,EF03_B3,224601,2840.617626,1.0198332,67.1393781,0.563371531,0.764180313,0.880672758,587.4048904,597.0033501,244.2048321,87.14778092,77.23341246,490.3913522,485.316081,NA,1,1790.208,0.99503151
CF03_B1_eggs_-0006_outline,CF03_B1,224639,2841.098227,1.023410513,65.31901332,0.568098121,0.714098615,0.865799427,589.4212385,580.8166664,236.7994932,86.07727629,76.53757247,475.3780682,485.0705908,NA,1,1805.672,0.993531666
CF05_B3_eggs-0024_outline,CF05_B3,224661,2841.37647,1.007147072,63.9998862,0.454088674,0.766468108,0.89014434,565.4350779,569.0869881,251.0239032,88.3369585,77.89736838,502.7529214,503.7780552,NA,1,1780.896,0.995365673
EF05_B2_eggs-0016_outline,EF05_B2,224664,2841.414412,1.001982545,62.04118211,0.331250813,0.789496988,0.898672073,549.4077072,551.6701913,258.9401475,88.86156775,78.23042886,519.2075498,518.3896525,NA,1,1772.438,0.995957017
EF02_B3_eggs-0008_outline,EF02_B3,224673,2841.528238,1.015235891,64.95358886,0.52571124,0.764326465,0.87434721,579.1574517,577.5673121,241.1078597,86.97525481,77,485.5652474,492.6678673,NA,1,1796.96,0.993056169
CF03_B3_eggs-0015_outline,CF03_B3,224720,2842.122666,1.000941539,61.78604279,0.279666685,0.785391,0.897566786,544.669269,549.4014925,261,88.95343875,78.23681998,523.2551923,522.935415,NA,1,1773.75,0.995263287
CF06_B1_eggs-0001_outline,CF06_B1,224763,2842.666504,1.005537924,64.07345584,0.426964967,0.783037207,0.892871277,561.3844592,569.7411693,254.6782284,88.43353524,77.98717843,512.5067804,507.6420957,NA,1,1778.578,0.99576244
CF02_B3_eggs-0010_outline,CF02_B3,224805,2843.197695,1.000702081,61.28403184,0.219287636,0.789953616,0.899236084,540.4871782,544.9376111,262.2556005,88.87790658,78.10249676,526,527.3318579,NA,1,1772.438,0.994857656
CF03_B2_eggs-0023_outline,CF03_B2,224948,2845.006272,1.001711965,62.01763241,0.323908332,0.775746958,0.894259703,548.9824747,551.4607874,257.6606295,88.88524681,78.23042886,516.2446999,519.3859893,NA,1,1777.928,0.995442034
