pHLogSN,Site,pHLogIntMin,DateTimeGMT,pHTempF,mV,pH,Bottle,CuOnField
20430898,BARN,5,2018-09-20 15:10:00,68.59,-46.7,7.71,,Y
20430898,BARN,5,2018-09-20 15:15:00,68.68,-46.61,7.7,,Y
20430898,BARN,5,2018-09-20 15:20:00,68.72,-46.55,7.7,,Y
20430898,BARN,5,2018-09-20 15:25:00,68.76,-46.42,7.7,,Y
20430898,BARN,5,2018-09-20 15:30:00,68.8,-46.33,7.7,,Y
20430898,BARN,5,2018-09-20 15:35:00,68.85,-46.08,7.69,,Y
20430898,BARN,5,2018-09-20 15:40:00,68.85,-46.55,7.7,,Y
20430898,BARN,5,2018-09-20 15:45:00,68.8,-45.85,7.69,,Y
20430898,BARN,5,2018-09-20 15:50:00,68.8,-48.14,7.73,,Y
20430898,BARN,5,2018-09-20 15:55:00,68.98,-49.64,7.76,,Y
20430898,BARN,5,2018-09-20 16:00:00,68.93,-49.5,7.75,,Y
20430898,BARN,5,2018-09-20 16:05:00,68.85,-48.88,7.74,,Y
20430898,BARN,5,2018-09-20 16:10:00,68.8,-49.69,7.76,,Y
20430898,BARN,5,2018-09-20 16:15:00,68.76,-50.75,7.78,,Y
20430898,BARN,5,2018-09-20 16:20:00,68.72,-51.19,7.78,,Y
20430898,BARN,5,2018-09-20 16:25:00,68.63,-51.39,7.79,,Y
20430898,BARN,5,2018-09-20 16:30:00,68.59,-53.05,7.82,,Y
20430898,BARN,5,2018-09-20 16:35:00,68.46,-55.39,7.86,,Y
20430898,BARN,5,2018-09-20 16:40:00,68.46,-53.28,7.82,,Y
20430898,BARN,5,2018-09-20 16:45:00,68.5,-52.91,7.81,,Y
20430898,BARN,5,2018-09-20 16:50:00,68.46,-52.94,7.82,,Y
20430898,BARN,5,2018-09-20 16:55:00,68.46,-53.06,7.82,,Y
20430898,BARN,5,2018-09-20 17:00:00,68.42,-53.33,7.82,,Y
20430898,BARN,5,2018-09-20 17:05:00,68.42,-53.49,7.82,,Y
20430898,BARN,5,2018-09-20 17:10:00,68.38,-52.83,7.81,,Y
20430898,BARN,5,2018-09-20 17:15:00,68.33,-53.31,7.82,,Y
20430898,BARN,5,2018-09-20 17:20:00,68.25,-54.56,7.84,,Y
20430898,BARN,5,2018-09-20 17:25:00,68.16,-55.33,7.86,,Y
20430898,BARN,5,2018-09-20 17:30:00,68.12,-55.63,7.86,,Y
20430898,BARN,5,2018-09-20 17:35:00,68.08,-55.61,7.86,,Y
20430898,BARN,5,2018-09-20 17:40:00,68.03,-56.17,7.87,,Y
20430898,BARN,5,2018-09-20 17:45:00,68.03,-56.88,7.88,,Y
20430898,BARN,5,2018-09-20 17:50:00,67.95,-56.86,7.88,,Y
20430898,BARN,5,2018-09-20 17:55:00,67.95,-56.89,7.88,,Y
20430898,BARN,5,2018-09-20 18:00:00,67.86,-57,7.89,,Y
20430898,BARN,5,2018-09-20 18:05:00,67.86,-57.95,7.9,,Y
20430898,BARN,5,2018-09-20 18:10:00,67.82,-58.39,7.91,,Y
20430898,BARN,5,2018-09-20 18:15:00,67.82,-58.72,7.92,,Y
20430898,BARN,5,2018-09-20 18:20:00,67.78,-59.02,7.92,,Y
20430898,BARN,5,2018-09-20 18:25:00,67.78,-58.77,7.92,,Y
20430898,BARN,5,2018-09-20 18:30:00,67.73,-58.89,7.92,,Y
20430898,BARN,5,2018-09-20 18:35:00,67.69,-58.85,7.92,,Y
20430898,BARN,5,2018-09-20 18:40:00,67.69,-58.99,7.92,,Y
20430898,BARN,5,2018-09-20 18:45:00,67.65,-59.11,7.92,,Y
20430898,BARN,5,2018-09-20 18:50:00,67.6,-59.19,7.93,,Y
20430898,BARN,5,2018-09-20 18:55:00,67.56,-59.39,7.93,,Y
20430898,BARN,5,2018-09-20 19:00:00,67.56,-59.39,7.93,,Y
20430898,BARN,5,2018-09-20 19:05:00,67.52,-59.49,7.93,,Y
20430898,BARN,5,2018-09-20 19:10:00,67.52,-59.56,7.93,,Y
20430898,BARN,5,2018-09-20 19:15:00,67.48,-59.85,7.94,,Y
20430898,BARN,5,2018-09-20 19:20:00,67.43,-59.99,7.94,,Y
20430898,BARN,5,2018-09-20 19:25:00,67.39,-60.1,7.94,,Y
20430898,BARN,5,2018-09-20 19:30:00,67.35,-60.39,7.95,,Y
20430898,BARN,5,2018-09-20 19:35:00,67.35,-61.02,7.96,,Y
20430898,BARN,5,2018-09-20 19:40:00,67.3,-61.67,7.97,,Y
20430898,BARN,5,2018-09-20 19:45:00,67.3,-62.02,7.98,,Y
20430898,BARN,5,2018-09-20 19:50:00,67.3,-62.49,7.98,,Y
20430898,BARN,5,2018-09-20 19:55:00,67.3,-63.02,7.99,,Y
20430898,BARN,5,2018-09-20 20:00:00,67.26,-62.53,7.98,,Y
20430898,BARN,5,2018-09-20 20:05:00,67.26,-62.21,7.98,,Y
20430898,BARN,5,2018-09-20 20:10:00,67.26,-62,7.98,,Y
20430898,BARN,5,2018-09-20 20:15:00,67.3,-61.85,7.97,,Y
20430898,BARN,5,2018-09-20 20:20:00,67.39,-61.85,7.97,,Y
20430898,BARN,5,2018-09-20 20:25:00,67.48,-62.27,7.98,,Y
20430898,BARN,5,2018-09-20 20:30:00,67.52,-62.36,7.98,,Y
20430898,BARN,5,2018-09-20 20:35:00,67.56,-62.39,7.98,,Y
20430898,BARN,5,2018-09-20 20:40:00,67.56,-62.46,7.98,,Y
20430898,BARN,5,2018-09-20 20:45:00,67.56,-62.33,7.98,,Y
20430898,BARN,5,2018-09-20 20:50:00,67.56,-61.91,7.97,,Y
20430898,BARN,5,2018-09-20 20:55:00,67.56,-62.03,7.98,,Y
20430898,BARN,5,2018-09-20 21:00:00,67.56,-62.17,7.98,,Y
20430898,BARN,5,2018-09-20 21:05:00,67.52,-62.14,7.98,,Y
20430898,BARN,5,2018-09-20 21:10:00,67.52,-61.77,7.97,,Y
20430898,BARN,5,2018-09-20 21:15:00,67.48,-61.56,7.97,,Y
20430898,BARN,5,2018-09-20 21:20:00,67.48,-59.75,7.94,,Y
20430898,BARN,5,2018-09-20 21:25:00,67.43,-60.74,7.95,,Y
20430898,BARN,5,2018-09-20 21:30:00,67.43,-60.44,7.95,,Y
20430898,BARN,5,2018-09-20 21:35:00,67.39,-60.2,7.94,,Y
20430898,BARN,5,2018-09-20 21:40:00,67.39,-60.19,7.94,,Y
20430898,BARN,5,2018-09-20 21:45:00,67.35,-61.33,7.96,,Y
20430898,BARN,5,2018-09-20 21:50:00,67.35,-61.77,7.97,,Y
20430898,BARN,5,2018-09-20 21:55:00,67.3,-62.25,7.98,,Y
20430898,BARN,5,2018-09-20 22:00:00,67.3,-62.02,7.98,,Y
20430898,BARN,5,2018-09-20 22:05:00,67.3,-62.38,7.98,,Y
20430898,BARN,5,2018-09-20 22:10:00,67.3,-62.11,7.98,,Y
20430898,BARN,5,2018-09-20 22:15:00,67.3,-61.66,7.97,,Y
20430898,BARN,5,2018-09-20 22:20:00,67.35,-61.5,7.97,,Y
20430898,BARN,5,2018-09-20 22:25:00,67.35,-61.16,7.96,,Y
20430898,BARN,5,2018-09-20 22:30:00,67.39,-60.97,7.96,,Y
20430898,BARN,5,2018-09-20 22:35:00,67.39,-60.74,7.95,,Y
20430898,BARN,5,2018-09-20 22:40:00,67.39,-60.61,7.95,,Y
20430898,BARN,5,2018-09-20 22:45:00,67.35,-60.38,7.95,,Y
20430898,BARN,5,2018-09-20 22:50:00,67.35,-59.85,7.94,,Y
20430898,BARN,5,2018-09-20 22:55:00,67.35,-59.78,7.94,,Y
20430898,BARN,5,2018-09-20 23:00:00,67.35,-59.97,7.94,,Y
20430898,BARN,5,2018-09-20 23:05:00,67.35,-59.81,7.94,,Y
20430898,BARN,5,2018-09-20 23:10:00,67.35,-59.47,7.93,,Y
20430898,BARN,5,2018-09-20 23:15:00,67.35,-59.1,7.92,,Y
20430898,BARN,5,2018-09-20 23:20:00,67.35,-58.99,7.92,,Y
20430898,BARN,5,2018-09-20 23:25:00,67.3,-59.33,7.93,,Y
20430898,BARN,5,2018-09-20 23:30:00,67.3,-58.75,7.92,,Y
20430898,BARN,5,2018-09-20 23:35:00,67.26,-58.38,7.91,,Y
20430898,BARN,5,2018-09-20 23:40:00,67.22,-58.55,7.92,,Y
20430898,BARN,5,2018-09-20 23:45:00,67.22,-58.6,7.92,,Y
20430898,BARN,5,2018-09-20 23:50:00,67.18,-58.36,7.91,,Y
20430898,BARN,5,2018-09-20 23:55:00,67.13,-58.24,7.91,,Y
20430898,BARN,5,2018-09-21 0:00:00,67.13,-57.89,7.9,,Y
20430898,BARN,5,2018-09-21 0:05:00,67.09,-57.74,7.9,,Y
20430898,BARN,5,2018-09-21 0:10:00,67.09,-57.33,7.89,,Y
20430898,BARN,5,2018-09-21 0:15:00,67.09,-56.88,7.89,,Y
20430898,BARN,5,2018-09-21 0:20:00,67.09,-56.89,7.89,,Y
20430898,BARN,5,2018-09-21 0:25:00,67.05,-56.8,7.88,,Y
20430898,BARN,5,2018-09-21 0:30:00,67.05,-56.44,7.88,,Y
20430898,BARN,5,2018-09-21 0:35:00,67,-56.42,7.88,,Y
20430898,BARN,5,2018-09-21 0:40:00,67,-56.2,7.87,,Y
20430898,BARN,5,2018-09-21 0:45:00,66.96,-55.77,7.87,,Y
20430898,BARN,5,2018-09-21 0:50:00,66.96,-55.39,7.86,,Y
20430898,BARN,5,2018-09-21 0:55:00,66.96,-55,7.85,,Y
20430898,BARN,5,2018-09-21 1:00:00,66.96,-54.77,7.85,,Y
20430898,BARN,5,2018-09-21 1:05:00,66.92,-54.64,7.85,,Y
20430898,BARN,5,2018-09-21 1:10:00,66.92,-54.06,7.84,,Y
20430898,BARN,5,2018-09-21 1:15:00,66.88,-53.86,7.83,,Y
20430898,BARN,5,2018-09-21 1:20:00,66.88,-53.61,7.83,,Y
20430898,BARN,5,2018-09-21 1:25:00,66.83,-52.77,7.81,,Y
20430898,BARN,5,2018-09-21 1:30:00,66.83,-52.69,7.81,,Y
20430898,BARN,5,2018-09-21 1:35:00,66.79,-51.95,7.8,,Y
20430898,BARN,5,2018-09-21 1:40:00,66.75,-51.19,7.79,,Y
20430898,BARN,5,2018-09-21 1:45:00,66.75,-50.91,7.78,,Y
20430898,BARN,5,2018-09-21 1:50:00,66.7,-50.6,7.78,,Y
20430898,BARN,5,2018-09-21 1:55:00,66.66,-49.75,7.76,,Y
20430898,BARN,5,2018-09-21 2:00:00,66.62,-48.42,7.74,,Y
20430898,BARN,5,2018-09-21 2:05:00,66.58,-47.63,7.72,,Y
20430898,BARN,5,2018-09-21 2:10:00,66.53,-47.11,7.72,,Y
20430898,BARN,5,2018-09-21 2:15:00,66.58,-46.99,7.71,,Y
20430898,BARN,5,2018-09-21 2:20:00,66.58,-46.86,7.71,,Y
20430898,BARN,5,2018-09-21 2:25:00,66.53,-46.06,7.7,,Y
20430898,BARN,5,2018-09-21 2:30:00,66.53,-45.95,7.7,,Y
20430898,BARN,5,2018-09-21 2:35:00,66.45,-44.85,7.68,,Y
20430898,BARN,5,2018-09-21 2:40:00,66.41,-43.97,7.66,,Y
20430898,BARN,5,2018-09-21 2:45:00,66.41,-43.56,7.65,,Y
20430898,BARN,5,2018-09-21 2:50:00,66.36,-43.31,7.65,,Y
20430898,BARN,5,2018-09-21 2:55:00,66.36,-42.69,7.64,,Y
20430898,BARN,5,2018-09-21 3:00:00,66.28,-41.55,7.62,,Y
20430898,BARN,5,2018-09-21 3:05:00,66.23,-40.58,7.6,,Y
20430898,BARN,5,2018-09-21 3:10:00,66.15,-39.44,7.58,,Y
20430898,BARN,5,2018-09-21 3:15:00,66.11,-38.72,7.57,,Y
20430898,BARN,5,2018-09-21 3:20:00,66.02,-38.17,7.56,,Y
20430898,BARN,5,2018-09-21 3:25:00,65.98,-37.22,7.54,,Y
20430898,BARN,5,2018-09-21 3:30:00,65.93,-36.47,7.53,,Y
20430898,BARN,5,2018-09-21 3:35:00,65.89,-35.8,7.52,,Y
20430898,BARN,5,2018-09-21 3:40:00,65.81,-35.13,7.51,,Y
20430898,BARN,5,2018-09-21 3:45:00,65.76,-34.67,7.5,,Y
20430898,BARN,5,2018-09-21 3:50:00,65.72,-34.06,7.49,,Y
20430898,BARN,5,2018-09-21 3:55:00,65.68,-33.66,7.48,,Y
20430898,BARN,5,2018-09-21 4:00:00,65.63,-33,7.47,,Y
20430898,BARN,5,2018-09-21 4:05:00,65.63,-32.52,7.46,,Y
20430898,BARN,5,2018-09-21 4:10:00,65.63,-31.95,7.45,,Y
20430898,BARN,5,2018-09-21 4:15:00,65.63,-30.52,7.43,,Y
20430898,BARN,5,2018-09-21 4:20:00,65.89,-32.02,7.45,,Y
20430898,BARN,5,2018-09-21 4:25:00,65.89,-33.27,7.47,,Y
20430898,BARN,5,2018-09-21 4:30:00,65.98,-33.91,7.48,,Y
20430898,BARN,5,2018-09-21 4:35:00,66.06,-33.99,7.49,,Y
20430898,BARN,5,2018-09-21 4:40:00,66.11,-33.58,7.48,,Y
20430898,BARN,5,2018-09-21 4:45:00,66.02,-33.25,7.47,,Y
20430898,BARN,5,2018-09-21 4:50:00,65.85,-33.39,7.48,,Y
20430898,BARN,5,2018-09-21 4:55:00,65.72,-33.75,7.48,,Y
20430898,BARN,5,2018-09-21 5:00:00,65.68,-33.97,7.49,,Y
20430898,BARN,5,2018-09-21 5:05:00,65.51,-36.39,7.53,,Y
20430898,BARN,5,2018-09-21 5:10:00,65.46,-38.36,7.56,,Y
20430898,BARN,5,2018-09-21 5:15:00,65.46,-43.19,7.65,,Y
20430898,BARN,5,2018-09-21 5:20:00,65.63,-43.33,7.65,,Y
20430898,BARN,5,2018-09-21 5:25:00,65.72,-43.35,7.65,,Y
20430898,BARN,5,2018-09-21 5:30:00,65.76,-43.31,7.65,,Y
20430898,BARN,5,2018-09-21 5:35:00,65.85,-43.22,7.65,,Y
20430898,BARN,5,2018-09-21 5:40:00,65.93,-43.25,7.65,,Y
20430898,BARN,5,2018-09-21 5:45:00,66.02,-43.19,7.65,,Y
20430898,BARN,5,2018-09-21 5:50:00,66.02,-43.11,7.65,,Y
20430898,BARN,5,2018-09-21 5:55:00,65.98,-43.05,7.65,,Y
20430898,BARN,5,2018-09-21 6:00:00,65.98,-43.39,7.65,,Y
20430898,BARN,5,2018-09-21 6:05:00,65.89,-44.36,7.67,,Y
20430898,BARN,5,2018-09-21 6:10:00,65.85,-45.16,7.68,,Y
20430898,BARN,5,2018-09-21 6:15:00,65.85,-45.03,7.68,,Y
20430898,BARN,5,2018-09-21 6:20:00,65.85,-44.5,7.67,,Y
20430898,BARN,5,2018-09-21 6:25:00,65.85,-44.24,7.67,,Y
20430898,BARN,5,2018-09-21 6:30:00,65.85,-44.41,7.67,,Y
20430898,BARN,5,2018-09-21 6:35:00,65.85,-44.67,7.67,,Y
20430898,BARN,5,2018-09-21 6:40:00,65.81,-44.95,7.68,,Y
20430898,BARN,5,2018-09-21 6:45:00,65.85,-46.89,7.71,,Y
20430898,BARN,5,2018-09-21 6:50:00,65.81,-48.41,7.74,,Y
20430898,BARN,5,2018-09-21 6:55:00,65.81,-49.89,7.77,,Y
20430898,BARN,5,2018-09-21 7:00:00,65.81,-50.61,7.78,,Y
20430898,BARN,5,2018-09-21 7:05:00,65.81,-50.86,7.78,,Y
20430898,BARN,5,2018-09-21 7:10:00,65.85,-50.56,7.78,,Y
20430898,BARN,5,2018-09-21 7:15:00,65.85,-50.13,7.77,,Y
20430898,BARN,5,2018-09-21 7:20:00,65.89,-49.66,7.76,,Y
20430898,BARN,5,2018-09-21 7:25:00,65.93,-49.39,7.76,,Y
20430898,BARN,5,2018-09-21 7:30:00,66.06,-49.22,7.75,,Y
20430898,BARN,5,2018-09-21 7:35:00,66.06,-49.61,7.76,,Y
20430898,BARN,5,2018-09-21 7:40:00,66.06,-50.53,7.78,,Y
20430898,BARN,5,2018-09-21 7:45:00,65.98,-51.83,7.8,,Y
20430898,BARN,5,2018-09-21 7:50:00,65.93,-52.85,7.82,,Y
20430898,BARN,5,2018-09-21 7:55:00,65.85,-53.85,7.83,,Y
20430898,BARN,5,2018-09-21 8:00:00,65.85,-54.58,7.85,,Y
20430898,BARN,5,2018-09-21 8:05:00,65.85,-55.19,7.86,,Y
20430898,BARN,5,2018-09-21 8:10:00,65.85,-55.6,7.87,,Y
20430898,BARN,5,2018-09-21 8:15:00,65.85,-55.89,7.87,,Y
20430898,BARN,5,2018-09-21 8:20:00,65.81,-55.95,7.87,,Y
20430898,BARN,5,2018-09-21 8:25:00,65.76,-56.2,7.88,,Y
20430898,BARN,5,2018-09-21 8:30:00,65.72,-56.78,7.89,,Y
20430898,BARN,5,2018-09-21 8:35:00,65.72,-56.78,7.89,,Y
20430898,BARN,5,2018-09-21 8:40:00,65.72,-56.86,7.89,,Y
20430898,BARN,5,2018-09-21 8:45:00,65.81,-57.33,7.9,,Y
20430898,BARN,5,2018-09-21 8:50:00,65.85,-57.56,7.9,,Y
20430898,BARN,5,2018-09-21 8:55:00,65.93,-57.58,7.9,,Y
20430898,BARN,5,2018-09-21 9:00:00,66.11,-57.88,7.91,,Y
20430898,BARN,5,2018-09-21 9:05:00,66.23,-58.28,7.91,,Y
20430898,BARN,5,2018-09-21 9:10:00,66.28,-58.5,7.92,,Y
20430898,BARN,5,2018-09-21 9:15:00,66.32,-58.63,7.92,,Y
20430898,BARN,5,2018-09-21 9:20:00,66.36,-59.06,7.93,,Y
20430898,BARN,5,2018-09-21 9:25:00,66.41,-59.19,7.93,,Y
20430898,BARN,5,2018-09-21 9:30:00,66.45,-59.61,7.94,,Y
20430898,BARN,5,2018-09-21 9:35:00,66.49,-59.72,7.94,,Y
20430898,BARN,5,2018-09-21 9:40:00,66.49,-59.7,7.94,,Y
20430898,BARN,5,2018-09-21 9:45:00,66.53,-60.2,7.95,,Y
20430898,BARN,5,2018-09-21 9:50:00,66.53,-61.52,7.97,,Y
20430898,BARN,5,2018-09-21 9:55:00,66.49,-61.19,7.96,,Y
20430898,BARN,5,2018-09-21 10:00:00,66.49,-62.27,7.98,,Y
20430898,BARN,5,2018-09-21 10:05:00,66.53,-62.77,7.99,,Y
20430898,BARN,5,2018-09-21 10:10:00,66.53,-61.94,7.98,,Y
20430898,BARN,5,2018-09-21 10:15:00,66.53,-62.05,7.98,,Y
20430898,BARN,5,2018-09-21 10:20:00,66.53,-62.03,7.98,,Y
20430898,BARN,5,2018-09-21 10:25:00,66.53,-62.36,7.98,,Y
20430898,BARN,5,2018-09-21 10:30:00,66.53,-62.75,7.99,,Y
20430898,BARN,5,2018-09-21 10:35:00,66.58,-63.08,8,,Y
20430898,BARN,5,2018-09-21 10:40:00,66.58,-63.21,8,,Y
20430898,BARN,5,2018-09-21 10:45:00,66.62,-63.02,7.99,,Y
20430898,BARN,5,2018-09-21 10:50:00,66.62,-62.67,7.99,,Y
20430898,BARN,5,2018-09-21 10:55:00,66.66,-62.78,7.99,,Y
20430898,BARN,5,2018-09-21 11:00:00,66.7,-63.17,8,,Y
20430898,BARN,5,2018-09-21 11:05:00,66.7,-63.1,8,,Y
20430898,BARN,5,2018-09-21 11:10:00,66.75,-62.83,7.99,,Y
20430898,BARN,5,2018-09-21 11:15:00,66.75,-62.91,7.99,,Y
20430898,BARN,5,2018-09-21 11:20:00,66.75,-63.61,8,,Y
20430898,BARN,5,2018-09-21 11:25:00,66.79,-63.44,8,,Y
20430898,BARN,5,2018-09-21 11:30:00,66.79,-63.46,8,,Y
20430898,BARN,5,2018-09-21 11:35:00,66.79,-63.28,8,,Y
20430898,BARN,5,2018-09-21 11:40:00,66.79,-62.72,7.99,,Y
20430898,BARN,5,2018-09-21 11:45:00,66.83,-62.61,7.99,,Y
20430898,BARN,5,2018-09-21 11:50:00,66.83,-62.25,7.98,,Y
20430898,BARN,5,2018-09-21 11:55:00,66.83,-61.61,7.97,,Y
20430898,BARN,5,2018-09-21 12:00:00,66.88,-61.27,7.96,,Y
20430898,BARN,5,2018-09-21 12:05:00,66.92,-61.31,7.96,,Y
20430898,BARN,5,2018-09-21 12:10:00,66.96,-61.14,7.96,,Y
20430898,BARN,5,2018-09-21 12:15:00,66.96,-61.08,7.96,,Y
20430898,BARN,5,2018-09-21 12:20:00,67,-60.92,7.96,,Y
20430898,BARN,5,2018-09-21 12:25:00,67.05,-60.75,7.95,,Y
20430898,BARN,5,2018-09-21 12:30:00,67.09,-60.56,7.95,,Y
20430898,BARN,5,2018-09-21 12:35:00,67.13,-60.63,7.95,,Y
20430898,BARN,5,2018-09-21 12:40:00,67.13,-60.53,7.95,,Y
20430898,BARN,5,2018-09-21 12:45:00,67.18,-59.97,7.94,,Y
20430898,BARN,5,2018-09-21 12:50:00,67.22,-59.35,7.93,,Y
20430898,BARN,5,2018-09-21 12:55:00,67.26,-59.78,7.94,,Y
20430898,BARN,5,2018-09-21 13:00:00,67.26,-59.55,7.93,,Y
20430898,BARN,5,2018-09-21 13:05:00,67.3,-59.17,7.93,,Y
20430898,BARN,5,2018-09-21 13:10:00,67.35,-59.11,7.92,,Y
20430898,BARN,5,2018-09-21 13:15:00,67.39,-58.89,7.92,,Y
20430898,BARN,5,2018-09-21 13:20:00,67.43,-58.97,7.92,,Y
20430898,BARN,5,2018-09-21 13:25:00,67.48,-58.64,7.92,,Y
20430898,BARN,5,2018-09-21 13:30:00,67.52,-58.72,7.92,,Y
20430898,BARN,5,2018-09-21 13:35:00,67.56,-58.42,7.91,,Y
20430898,BARN,5,2018-09-21 13:40:00,67.6,-58.24,7.91,,Y
20430898,BARN,5,2018-09-21 13:45:00,67.65,-58.11,7.91,,Y
20430898,BARN,5,2018-09-21 13:50:00,67.69,-57.89,7.9,,Y
20430898,BARN,5,2018-09-21 13:55:00,67.78,-57.69,7.9,,Y
20430898,BARN,5,2018-09-21 14:00:00,67.82,-57.41,7.89,,Y
20430898,BARN,5,2018-09-21 14:05:00,67.9,-56.92,7.89,,Y
20430898,BARN,5,2018-09-21 14:10:00,67.99,-56.67,7.88,,Y
20430898,BARN,5,2018-09-21 14:15:00,68.03,-56.47,7.88,,Y
20430898,BARN,5,2018-09-21 14:20:00,68.08,-56.61,7.88,,Y
20430898,BARN,5,2018-09-21 14:25:00,68.12,-56.8,7.88,,Y
20430898,BARN,5,2018-09-21 14:30:00,68.2,-57.03,7.89,,Y
20430898,BARN,5,2018-09-21 14:35:00,68.29,-56.91,7.88,,Y
20430898,BARN,5,2018-09-21 14:40:00,68.38,-56.25,7.87,,Y
20430898,BARN,5,2018-09-21 14:45:00,68.5,-55.74,7.86,,Y
20430898,BARN,5,2018-09-21 14:50:00,68.59,-55.08,7.85,,Y
20430898,BARN,5,2018-09-21 14:55:00,68.68,-54.64,7.84,,Y
20430898,BARN,5,2018-09-21 15:00:00,68.76,-54.38,7.84,,Y
20430898,BARN,5,2018-09-21 15:05:00,68.89,-54.25,7.84,,Y
20430898,BARN,5,2018-09-21 15:10:00,68.98,-54.03,7.83,,Y
20430898,BARN,5,2018-09-21 15:15:00,69.06,-53.75,7.83,,Y
20430898,BARN,5,2018-09-21 15:20:00,69.15,-53.42,7.82,,Y
20430898,BARN,5,2018-09-21 15:25:00,69.23,-53.44,7.82,,Y
20430898,BARN,5,2018-09-21 15:30:00,69.32,-53.28,7.82,,Y
20430898,BARN,5,2018-09-21 15:35:00,69.4,-53.35,7.82,,Y
20430898,BARN,5,2018-09-21 15:40:00,69.45,-53.16,7.82,,Y
20430898,BARN,5,2018-09-21 15:45:00,69.53,-52.94,7.81,,Y
20430898,BARN,5,2018-09-21 15:50:00,69.62,-52.61,7.81,,Y
20430898,BARN,5,2018-09-21 15:55:00,69.71,-52.28,7.8,,Y
20430898,BARN,5,2018-09-21 16:00:00,69.75,-52.2,7.8,,Y
20430898,BARN,5,2018-09-21 16:05:00,69.83,-52.28,7.8,,Y
20430898,BARN,5,2018-09-21 16:10:00,69.88,-51.83,7.79,,Y
20430898,BARN,5,2018-09-21 16:15:00,69.92,-51.16,7.78,,Y
20430898,BARN,5,2018-09-21 16:20:00,69.92,-51.31,7.78,,Y
20430898,BARN,5,2018-09-21 16:25:00,69.92,-50.41,7.77,,Y
20430898,BARN,5,2018-09-21 16:30:00,69.96,-48.14,7.73,,Y
20430898,BARN,5,2018-09-21 16:35:00,69.83,-52.08,7.8,,Y
20430898,BARN,5,2018-09-21 16:40:00,70.01,-53.88,7.83,,Y
20430898,BARN,5,2018-09-21 16:45:00,70.05,-54.5,7.84,,Y
20430898,BARN,5,2018-09-21 16:50:00,70.05,-54.89,7.85,,Y
20430898,BARN,5,2018-09-21 16:55:00,69.88,-53.69,7.83,,Y
20430898,BARN,5,2018-09-21 17:00:00,69.66,-52.06,7.8,,Y
20430898,BARN,5,2018-09-21 17:05:00,69.62,-53.02,7.81,,Y
20430898,BARN,5,2018-09-21 17:10:00,69.66,-54.05,7.83,,Y
20430898,BARN,5,2018-09-21 17:15:00,69.66,-55.1,7.85,,Y
20430898,BARN,5,2018-09-21 17:20:00,69.62,-57.97,7.9,,Y
20430898,BARN,5,2018-09-21 17:25:00,69.58,-62.02,7.97,,Y
20430898,BARN,5,2018-09-21 17:30:00,69.66,-61.83,7.97,,Y
20430898,BARN,5,2018-09-21 17:35:00,69.71,-61.92,7.97,,Y
20430898,BARN,5,2018-09-21 17:40:00,69.66,-61.47,7.96,,Y
20430898,BARN,5,2018-09-21 17:45:00,69.58,-61.14,7.96,,Y
20430898,BARN,5,2018-09-21 17:50:00,69.49,-60.38,7.94,,Y
20430898,BARN,5,2018-09-21 17:55:00,69.4,-60.05,7.94,,Y
20430898,BARN,5,2018-09-21 18:00:00,69.36,-59.91,7.94,,Y
20430898,BARN,5,2018-09-21 18:05:00,69.32,-61.3,7.96,,Y
20430898,BARN,5,2018-09-21 18:10:00,69.19,-61.89,7.97,,Y
20430898,BARN,5,2018-09-21 18:15:00,69.02,-62.24,7.98,,Y
20430898,BARN,5,2018-09-21 18:20:00,68.89,-60.88,7.95,,Y
20430898,BARN,5,2018-09-21 18:25:00,68.76,-60.39,7.94,,Y
20430898,BARN,5,2018-09-21 18:30:00,68.72,-60.19,7.94,,Y
20430898,BARN,5,2018-09-21 18:35:00,68.72,-61.46,7.96,,Y
20430898,BARN,5,2018-09-21 18:40:00,68.72,-62.27,7.98,,Y
20430898,BARN,5,2018-09-21 18:45:00,68.63,-61.2,7.96,,Y
20430898,BARN,5,2018-09-21 18:50:00,68.59,-61.55,7.97,,Y
20430898,BARN,5,2018-09-21 18:55:00,68.59,-62.94,7.99,,Y
20430898,BARN,5,2018-09-21 19:00:00,68.5,-63.41,8,,Y
20430898,BARN,5,2018-09-21 19:05:00,68.42,-63.27,8,,Y
20430898,BARN,5,2018-09-21 19:10:00,68.33,-62.88,7.99,,Y
20430898,BARN,5,2018-09-21 19:15:00,68.2,-62.38,7.98,,Y
20430898,BARN,5,2018-09-21 19:20:00,68.16,-61.91,7.97,,Y
20430898,BARN,5,2018-09-21 19:25:00,68.12,-61.22,7.96,,Y
20430898,BARN,5,2018-09-21 19:30:00,68.08,-61.02,7.96,,Y
20430898,BARN,5,2018-09-21 19:35:00,68.03,-60.83,7.95,,Y
20430898,BARN,5,2018-09-21 19:40:00,67.99,-61.16,7.96,,Y
20430898,BARN,5,2018-09-21 19:45:00,67.95,-61.53,7.97,,Y
20430898,BARN,5,2018-09-21 19:50:00,67.95,-62.05,7.98,,Y
20430898,BARN,5,2018-09-21 19:55:00,67.95,-63.25,8,,Y
20430898,BARN,5,2018-09-21 20:00:00,67.99,-64.39,8.02,,Y
20430898,BARN,5,2018-09-21 20:05:00,68.03,-65.11,8.03,,Y
20430898,BARN,5,2018-09-21 20:10:00,67.99,-65.69,8.04,,Y
