CondLogSN,Site,LogIntMin,DateTimeGMT,uScm,TempC
20371009,BARN,30,2018-09-17 15:00:00,1079.4,24.04
20371009,BARN,30,2018-09-17 15:30:00,1077.8,23.97
20371009,BARN,30,2018-09-17 16:00:00,1078.9,24.03
20371009,BARN,30,2018-09-17 16:30:00,1076.8,24.07
20371009,BARN,30,2018-09-17 17:00:00,1073.2,23.67
20371009,BARN,30,2018-09-17 17:30:00,1066.5,23.29
20371009,BARN,30,2018-09-17 18:00:00,1058.8,23.02
20371009,BARN,30,2018-09-17 18:30:00,1030.5,22.86
20371009,BARN,30,2018-09-17 19:00:00,1058.8,22.88
20371009,BARN,30,2018-09-17 19:30:00,1051.6,22.8
20371009,BARN,30,2018-09-17 20:00:00,1050.6,22.79
20371009,BARN,30,2018-09-17 20:30:00,1051.6,22.95
20371009,BARN,30,2018-09-17 21:00:00,1051.6,23.16
20371009,BARN,30,2018-09-17 21:30:00,1054.2,23.36
20371009,BARN,30,2018-09-17 22:00:00,1050.6,23.49
20371009,BARN,30,2018-09-17 22:30:00,1042.9,23.58
20371009,BARN,30,2018-09-17 23:00:00,1040.8,23.65
20371009,BARN,30,2018-09-17 23:30:00,1042.3,23.73
20371009,BARN,30,2018-09-18 00:00:00,1036.7,23.73
20371009,BARN,30,2018-09-18 00:30:00,1030,23.68
20371009,BARN,30,2018-09-18 01:00:00,1024.9,23.6
20371009,BARN,30,2018-09-18 01:30:00,999.3,23.71
20371009,BARN,30,2018-09-18 02:00:00,1021.8,23.64
20371009,BARN,30,2018-09-18 02:30:00,1019.2,23.43
20371009,BARN,30,2018-09-18 03:00:00,1023.3,23.81
20371009,BARN,30,2018-09-18 03:30:00,1015.1,23.39
20371009,BARN,30,2018-09-18 04:00:00,1015.1,23.34
20371009,BARN,30,2018-09-18 04:30:00,1002.8,23.18
20371009,BARN,30,2018-09-18 05:00:00,1008.5,23.23
20371009,BARN,30,2018-09-18 05:30:00,995.7,22.88
20371009,BARN,30,2018-09-18 06:00:00,995.7,22.88
20371009,BARN,30,2018-09-18 06:30:00,1002.3,22.95
20371009,BARN,30,2018-09-18 07:00:00,989,22.91
20371009,BARN,30,2018-09-18 07:30:00,987.5,22.7
20371009,BARN,30,2018-09-18 08:00:00,996.7,22.67
20371009,BARN,30,2018-09-18 08:30:00,991.6,22.74
20371009,BARN,30,2018-09-18 09:00:00,983.9,22.85
20371009,BARN,30,2018-09-18 09:30:00,999.8,22.93
20371009,BARN,30,2018-09-18 10:00:00,999.8,22.99
20371009,BARN,30,2018-09-18 10:30:00,999.8,23.13
20371009,BARN,30,2018-09-18 11:00:00,1000.3,23.3
20371009,BARN,30,2018-09-18 11:30:00,1000.3,23.46
20371009,BARN,30,2018-09-18 12:00:00,994.1,23.57
20371009,BARN,30,2018-09-18 12:30:00,989,23.74
20371009,BARN,30,2018-09-18 13:00:00,984.9,23.89
20371009,BARN,30,2018-09-18 13:30:00,975.7,23.91
20371009,BARN,30,2018-09-18 14:00:00,989.5,24.03
20371009,BARN,30,2018-09-18 14:30:00,980.8,23.85
20371009,BARN,30,2018-09-18 15:00:00,983.9,23.96
20371009,BARN,30,2018-09-18 15:30:00,973.7,23.75
20371009,BARN,30,2018-09-18 16:00:00,977.8,23.67
20371009,BARN,30,2018-09-18 16:30:00,971.6,23.46
20371009,BARN,30,2018-09-18 17:00:00,971.1,23.39
20371009,BARN,30,2018-09-18 17:30:00,969.6,23.29
20371009,BARN,30,2018-09-18 18:00:00,968.6,23.2
20371009,BARN,30,2018-09-18 18:30:00,963.5,23.13
20371009,BARN,30,2018-09-18 19:00:00,960.4,22.87
20371009,BARN,30,2018-09-18 19:30:00,955.3,22.37
20371009,BARN,30,2018-09-18 20:00:00,953.8,22.31
20371009,BARN,30,2018-09-18 20:30:00,954.8,22.38
20371009,BARN,30,2018-09-18 21:00:00,947.7,22.55
20371009,BARN,30,2018-09-18 21:30:00,957.9,22.87
20371009,BARN,30,2018-09-18 22:00:00,955.8,22.93
20371009,BARN,30,2018-09-18 22:30:00,959.9,23.06
20371009,BARN,30,2018-09-18 23:00:00,954.3,23.11
20371009,BARN,30,2018-09-18 23:30:00,953.8,23.16
20371009,BARN,30,2018-09-19 00:00:00,952.3,23.17
20371009,BARN,30,2018-09-19 00:30:00,947.7,23.18
20371009,BARN,30,2018-09-19 01:00:00,941.5,23.16
20371009,BARN,30,2018-09-19 01:30:00,932.9,23.08
20371009,BARN,30,2018-09-19 02:00:00,919.7,22.99
20371009,BARN,30,2018-09-19 02:30:00,916.6,23.15
20371009,BARN,30,2018-09-19 03:00:00,914.6,22.96
20371009,BARN,30,2018-09-19 03:30:00,917.6,22.93
20371009,BARN,30,2018-09-19 04:00:00,920.2,23.09
20371009,BARN,30,2018-09-19 04:30:00,919.1,22.88
20371009,BARN,30,2018-09-19 05:00:00,917.6,22.78
20371009,BARN,30,2018-09-19 05:30:00,917.6,22.74
20371009,BARN,30,2018-09-19 06:00:00,916.1,22.64
20371009,BARN,30,2018-09-19 06:30:00,915.1,22.39
20371009,BARN,30,2018-09-19 07:00:00,912.5,22.37
20371009,BARN,30,2018-09-19 07:30:00,917.6,22.45
20371009,BARN,30,2018-09-19 08:00:00,915.6,22.35
20371009,BARN,30,2018-09-19 08:30:00,916.1,22.2
20371009,BARN,30,2018-09-19 09:00:00,917.1,22.23
20371009,BARN,30,2018-09-19 09:30:00,917.1,22.42
20371009,BARN,30,2018-09-19 10:00:00,917.1,22.45
20371009,BARN,30,2018-09-19 10:30:00,910,22.45
20371009,BARN,30,2018-09-19 11:00:00,913.6,22.45
20371009,BARN,30,2018-09-19 11:30:00,909.5,22.48
20371009,BARN,30,2018-09-19 12:00:00,907.5,22.48
20371009,BARN,30,2018-09-19 12:30:00,900.3,22.48
20371009,BARN,30,2018-09-19 13:00:00,905.4,22.45
20371009,BARN,30,2018-09-19 13:30:00,896.8,22.42
20371009,BARN,30,2018-09-19 14:00:00,893.7,22.38
20371009,BARN,30,2018-09-19 14:30:00,889.7,22.36
20371009,BARN,30,2018-09-19 15:00:00,885.6,22.36
20371009,BARN,30,2018-09-19 15:30:00,887.1,22.29
20371009,BARN,30,2018-09-19 16:00:00,885.6,22.25
20371009,BARN,30,2018-09-19 16:30:00,885.1,22.21
20371009,BARN,30,2018-09-19 17:00:00,885.6,22.05
20371009,BARN,30,2018-09-19 17:30:00,885.6,22.01
20371009,BARN,30,2018-09-19 18:00:00,886.6,21.91
20371009,BARN,30,2018-09-19 18:30:00,885.1,21.78
20371009,BARN,30,2018-09-19 19:00:00,879.5,21.53
20371009,BARN,30,2018-09-19 19:30:00,884.1,21.56
20371009,BARN,30,2018-09-19 20:00:00,879.5,21.48
20371009,BARN,30,2018-09-19 20:30:00,883.6,21.49
20371009,BARN,30,2018-09-19 21:00:00,883.6,21.49
20371009,BARN,30,2018-09-19 21:30:00,882.6,21.41
20371009,BARN,30,2018-09-19 22:00:00,875,21.31
20371009,BARN,30,2018-09-19 22:30:00,873,21.27
20371009,BARN,30,2018-09-19 23:00:00,871.4,21.21
20371009,BARN,30,2018-09-19 23:30:00,869.4,21.09
20371009,BARN,30,2018-09-20 00:00:00,865.9,20.97
20371009,BARN,30,2018-09-20 00:30:00,862.8,20.81
20371009,BARN,30,2018-09-20 01:00:00,855.2,20.65
20371009,BARN,30,2018-09-20 01:30:00,853.2,20.38
20371009,BARN,30,2018-09-20 02:00:00,851.2,20.2
20371009,BARN,30,2018-09-20 02:30:00,842.1,19.99
20371009,BARN,30,2018-09-20 03:00:00,838.5,19.77
20371009,BARN,30,2018-09-20 03:30:00,827.9,19.71
20371009,BARN,30,2018-09-20 04:00:00,829.5,19.74
20371009,BARN,30,2018-09-20 04:30:00,831,19.85
20371009,BARN,30,2018-09-20 05:00:00,835,19.92
20371009,BARN,30,2018-09-20 05:30:00,835.5,20.02
20371009,BARN,30,2018-09-20 06:00:00,839.1,20.13
20371009,BARN,30,2018-09-20 06:30:00,841.6,20.06
20371009,BARN,30,2018-09-20 07:00:00,840.6,20.09
20371009,BARN,30,2018-09-20 07:30:00,840.6,19.91
20371009,BARN,30,2018-09-20 08:00:00,836.5,19.69
20371009,BARN,30,2018-09-20 08:30:00,841.1,20.02
20371009,BARN,30,2018-09-20 09:00:00,848.7,20.17
20371009,BARN,30,2018-09-20 09:30:00,850.7,20.29
20371009,BARN,30,2018-09-20 10:00:00,856.7,20.3
20371009,BARN,30,2018-09-20 10:30:00,850.2,19.92
20371009,BARN,30,2018-09-20 11:00:00,850.7,20.02
20371009,BARN,30,2018-09-20 11:30:00,851.2,20.05
20371009,BARN,30,2018-09-20 12:00:00,851.2,20.13
20371009,BARN,30,2018-09-20 12:30:00,853.2,20.24
20371009,BARN,30,2018-09-20 13:00:00,849.2,20.29
20371009,BARN,30,2018-09-20 13:30:00,852.2,20.36
20371009,BARN,30,2018-09-20 14:00:00,850.2,20.45
20371009,BARN,30,2018-09-20 14:30:00,851.7,20.64
20371009,BARN,30,2018-09-20 15:00:00,850.7,20.84
20371009,BARN,30,2018-09-20 15:30:00,844.6,21
20371009,BARN,30,2018-09-20 16:00:00,842.1,20.99
20371009,BARN,30,2018-09-20 16:30:00,842.6,20.83
20371009,BARN,30,2018-09-20 17:00:00,846.1,20.76
20371009,BARN,30,2018-09-20 17:30:00,847.1,20.58
20371009,BARN,30,2018-09-20 18:00:00,846.6,20.45
20371009,BARN,30,2018-09-20 18:30:00,845.1,20.37
20371009,BARN,30,2018-09-20 19:00:00,846.6,20.27
20371009,BARN,30,2018-09-20 19:30:00,845.1,20.16
20371009,BARN,30,2018-09-20 20:00:00,847.1,20.11
20371009,BARN,30,2018-09-20 20:30:00,851.7,20.27
20371009,BARN,30,2018-09-20 21:00:00,851.7,20.27
20371009,BARN,30,2018-09-20 21:30:00,854.7,20.17
20371009,BARN,30,2018-09-20 22:00:00,854.7,20.13
20371009,BARN,30,2018-09-20 22:30:00,858.3,20.19
20371009,BARN,30,2018-09-20 23:00:00,858.3,20.17
20371009,BARN,30,2018-09-20 23:30:00,855.2,20.12
20371009,BARN,30,2018-09-21 00:00:00,856.2,20.02
20371009,BARN,30,2018-09-21 00:30:00,854.7,19.99
20371009,BARN,30,2018-09-21 01:00:00,851.7,19.94
20371009,BARN,30,2018-09-21 01:30:00,848.7,19.85
20371009,BARN,30,2018-09-21 02:00:00,848.2,19.74
20371009,BARN,30,2018-09-21 02:30:00,843.6,19.71
20371009,BARN,30,2018-09-21 03:00:00,839.1,19.55
20371009,BARN,30,2018-09-21 03:30:00,834,19.35
20371009,BARN,30,2018-09-21 04:00:00,825.9,19.22
20371009,BARN,30,2018-09-21 04:30:00,826.4,19.47
20371009,BARN,30,2018-09-21 05:00:00,821.4,19.22
20371009,BARN,30,2018-09-21 05:30:00,830.5,19.33
20371009,BARN,30,2018-09-21 06:00:00,832.5,19.38
20371009,BARN,30,2018-09-21 06:30:00,832.5,19.34
20371009,BARN,30,2018-09-21 07:00:00,834,19.3
20371009,BARN,30,2018-09-21 07:30:00,836,19.45
20371009,BARN,30,2018-09-21 08:00:00,835.5,19.31
20371009,BARN,30,2018-09-21 08:30:00,836,19.25
20371009,BARN,30,2018-09-21 09:00:00,840.6,19.52
20371009,BARN,30,2018-09-21 09:30:00,844.1,19.65
20371009,BARN,30,2018-09-21 10:00:00,836.5,19.68
20371009,BARN,30,2018-09-21 10:30:00,850.7,19.71
20371009,BARN,30,2018-09-21 11:00:00,853.7,19.8
20371009,BARN,30,2018-09-21 11:30:00,850.7,19.85
20371009,BARN,30,2018-09-21 12:00:00,849.7,19.92
20371009,BARN,30,2018-09-21 12:30:00,858.3,20.05
20371009,BARN,30,2018-09-21 13:00:00,856.7,20.14
20371009,BARN,30,2018-09-21 13:30:00,858.8,20.29
20371009,BARN,30,2018-09-21 14:00:00,859.3,20.47
20371009,BARN,30,2018-09-21 14:30:00,860.8,20.67
20371009,BARN,30,2018-09-21 15:00:00,862.8,21.01
20371009,BARN,30,2018-09-21 15:30:00,865.9,21.31
20371009,BARN,30,2018-09-21 16:00:00,866.9,21.56
20371009,BARN,30,2018-09-21 16:30:00,852.2,21.64
20371009,BARN,30,2018-09-21 17:00:00,862.3,21.43
20371009,BARN,30,2018-09-21 17:30:00,864.3,21.5
20371009,BARN,30,2018-09-21 18:00:00,863.8,21.28
20371009,BARN,30,2018-09-21 18:30:00,860.8,20.91
20371009,BARN,30,2018-09-21 19:00:00,860.3,20.79
20371009,BARN,30,2018-09-21 19:30:00,858.3,20.56
20371009,BARN,30,2018-09-21 20:00:00,860.3,20.55
20371009,BARN,30,2018-09-21 20:30:00,859.8,20.45
20371009,BARN,30,2018-09-21 21:00:00,862.3,20.45
20371009,BARN,30,2018-09-21 21:30:00,857.3,20.36
20371009,BARN,30,2018-09-21 22:00:00,863.3,20.29
20371009,BARN,30,2018-09-21 22:30:00,862.3,20.28
20371009,BARN,30,2018-09-21 23:00:00,865.9,20.28
20371009,BARN,30,2018-09-21 23:30:00,866.9,20.24
20371009,BARN,30,2018-09-22 00:00:00,866.9,20.27
20371009,BARN,30,2018-09-22 00:30:00,867.4,20.28
20371009,BARN,30,2018-09-22 01:00:00,866.9,20.29
20371009,BARN,30,2018-09-22 01:30:00,865.4,20.27
20371009,BARN,30,2018-09-22 02:00:00,863.8,20.24
20371009,BARN,30,2018-09-22 02:30:00,861.3,20.21
20371009,BARN,30,2018-09-22 03:00:00,860.3,20.15
20371009,BARN,30,2018-09-22 03:30:00,857.8,20.08
20371009,BARN,30,2018-09-22 04:00:00,853.2,19.98
20371009,BARN,30,2018-09-22 04:30:00,846.6,19.94
20371009,BARN,30,2018-09-22 05:00:00,831,20
20371009,BARN,30,2018-09-22 05:30:00,844.6,20.12
20371009,BARN,30,2018-09-22 06:00:00,843.6,20.15
20371009,BARN,30,2018-09-22 06:30:00,848.2,20.17
20371009,BARN,30,2018-09-22 07:00:00,850.7,20.19
20371009,BARN,30,2018-09-22 07:30:00,852.2,20.2
20371009,BARN,30,2018-09-22 08:00:00,852.2,20.26
20371009,BARN,30,2018-09-22 08:30:00,857.3,20.28
20371009,BARN,30,2018-09-22 09:00:00,856.2,20.33
20371009,BARN,30,2018-09-22 09:30:00,860.8,20.37
20371009,BARN,30,2018-09-22 10:00:00,860.3,20.35
20371009,BARN,30,2018-09-22 10:30:00,862.3,20.23
20371009,BARN,30,2018-09-22 11:00:00,858.3,20.23
20371009,BARN,30,2018-09-22 11:30:00,859.8,20.36
20371009,BARN,30,2018-09-22 12:00:00,867.4,20.57
20371009,BARN,30,2018-09-22 12:30:00,868.9,20.65
20371009,BARN,30,2018-09-22 13:00:00,870.9,20.77
20371009,BARN,30,2018-09-22 13:30:00,873.5,20.95
20371009,BARN,30,2018-09-22 14:00:00,873.5,21.1
20371009,BARN,30,2018-09-22 14:30:00,876,21.33
20371009,BARN,30,2018-09-22 15:00:00,876,21.48
20371009,BARN,30,2018-09-22 15:30:00,872.4,21.7
20371009,BARN,30,2018-09-22 16:00:00,877.5,21.95
20371009,BARN,30,2018-09-22 16:30:00,876,22.06
20371009,BARN,30,2018-09-22 17:00:00,865.4,22.01
20371009,BARN,30,2018-09-22 17:30:00,846.1,21.8
20371009,BARN,30,2018-09-22 18:00:00,861.8,21.53
20371009,BARN,30,2018-09-22 18:30:00,862.8,21.36
20371009,BARN,30,2018-09-22 19:00:00,861.3,21.2
20371009,BARN,30,2018-09-22 19:30:00,864.3,21.09
20371009,BARN,30,2018-09-22 20:00:00,862.3,20.78
20371009,BARN,30,2018-09-22 20:30:00,861.8,20.57
20371009,BARN,30,2018-09-22 21:00:00,862.3,20.52
20371009,BARN,30,2018-09-22 21:30:00,864.3,20.58
20371009,BARN,30,2018-09-22 22:00:00,866.9,20.6
20371009,BARN,30,2018-09-22 22:30:00,866.4,20.54
20371009,BARN,30,2018-09-22 23:00:00,860.8,20.37
20371009,BARN,30,2018-09-22 23:30:00,867.4,20.3
20371009,BARN,30,2018-09-23 00:00:00,858.3,20.41
20371009,BARN,30,2018-09-23 00:30:00,868.9,20.43
20371009,BARN,30,2018-09-23 01:00:00,867.9,20.4
20371009,BARN,30,2018-09-23 01:30:00,867.9,20.34
20371009,BARN,30,2018-09-23 02:00:00,866.4,20.24
20371009,BARN,30,2018-09-23 02:30:00,863.8,20.12
20371009,BARN,30,2018-09-23 03:00:00,861.3,20
20371009,BARN,30,2018-09-23 03:30:00,859.3,19.85
20371009,BARN,30,2018-09-23 04:00:00,854.2,19.68
20371009,BARN,30,2018-09-23 04:30:00,848.7,19.41
20371009,BARN,30,2018-09-23 05:00:00,841.6,19.14
20371009,BARN,30,2018-09-23 05:30:00,829.5,18.99
20371009,BARN,30,2018-09-23 06:00:00,820.4,19.02
20371009,BARN,30,2018-09-23 06:30:00,829,18.85
20371009,BARN,30,2018-09-23 07:00:00,838.5,19.41
20371009,BARN,30,2018-09-23 07:30:00,838.5,19.27
20371009,BARN,30,2018-09-23 08:00:00,843.1,19.37
20371009,BARN,30,2018-09-23 08:30:00,844.1,19.44
20371009,BARN,30,2018-09-23 09:00:00,841.6,19.4
20371009,BARN,30,2018-09-23 09:30:00,845.1,19.28
20371009,BARN,30,2018-09-23 10:00:00,850.2,19.71
20371009,BARN,30,2018-09-23 10:30:00,851.7,19.77
20371009,BARN,30,2018-09-23 11:00:00,848.7,19.74
20371009,BARN,30,2018-09-23 11:30:00,841.1,19.65
20371009,BARN,30,2018-09-23 12:00:00,853.2,19.7
20371009,BARN,30,2018-09-23 12:30:00,859.3,19.76
20371009,BARN,30,2018-09-23 13:00:00,860.3,19.81
20371009,BARN,30,2018-09-23 13:30:00,857.8,19.85
20371009,BARN,30,2018-09-23 14:00:00,858.8,19.86
20371009,BARN,30,2018-09-23 14:30:00,857.3,19.87
20371009,BARN,30,2018-09-23 15:00:00,856.2,19.91
20371009,BARN,30,2018-09-23 15:30:00,852.7,19.94
20371009,BARN,30,2018-09-23 16:00:00,852.7,19.98
20371009,BARN,30,2018-09-23 16:30:00,848.7,20.02
20371009,BARN,30,2018-09-23 17:00:00,845.6,20.02
20371009,BARN,30,2018-09-23 17:30:00,840.6,19.94
20371009,BARN,30,2018-09-23 18:00:00,824.9,19.83
20371009,BARN,30,2018-09-23 18:30:00,830.5,19.71
20371009,BARN,30,2018-09-23 19:00:00,834,19.86
20371009,BARN,30,2018-09-23 19:30:00,832,19.79
20371009,BARN,30,2018-09-23 20:00:00,836.5,19.78
20371009,BARN,30,2018-09-23 20:30:00,835,19.71
20371009,BARN,30,2018-09-23 21:00:00,832,19.68
20371009,BARN,30,2018-09-23 21:30:00,838.5,19.61
20371009,BARN,30,2018-09-23 22:00:00,841.6,19.73
20371009,BARN,30,2018-09-23 22:30:00,833,19.76
20371009,BARN,30,2018-09-23 23:00:00,842.1,19.64
20371009,BARN,30,2018-09-23 23:30:00,837.5,19.59
20371009,BARN,30,2018-09-24 00:00:00,840.6,19.63
20371009,BARN,30,2018-09-24 00:30:00,846.1,19.61
20371009,BARN,30,2018-09-24 01:00:00,845.1,19.61
20371009,BARN,30,2018-09-24 01:30:00,843.6,19.56
20371009,BARN,30,2018-09-24 02:00:00,842.1,19.51
20371009,BARN,30,2018-09-24 02:30:00,840.1,19.43
20371009,BARN,30,2018-09-24 03:00:00,838,19.27
20371009,BARN,30,2018-09-24 03:30:00,833.5,19.06
20371009,BARN,30,2018-09-24 04:00:00,825.4,18.76
20371009,BARN,30,2018-09-24 04:30:00,818.9,18.39
20371009,BARN,30,2018-09-24 05:00:00,810.8,18.03
20371009,BARN,30,2018-09-24 05:30:00,802.7,17.65
20371009,BARN,30,2018-09-24 06:00:00,794.2,17.39
20371009,BARN,30,2018-09-24 06:30:00,769.5,17.41
20371009,BARN,30,2018-09-24 07:00:00,786.1,17.48
20371009,BARN,30,2018-09-24 07:30:00,796.7,17.86
20371009,BARN,30,2018-09-24 08:00:00,796.7,18.05
20371009,BARN,30,2018-09-24 08:30:00,804.2,18.22
20371009,BARN,30,2018-09-24 09:00:00,795.7,18.22
20371009,BARN,30,2018-09-24 09:30:00,809.8,18.42
20371009,BARN,30,2018-09-24 10:00:00,803.2,17.96
20371009,BARN,30,2018-09-24 10:30:00,813.3,18.68
20371009,BARN,30,2018-09-24 11:00:00,814.3,18.62
20371009,BARN,30,2018-09-24 11:30:00,811.3,18.51
20371009,BARN,30,2018-09-24 12:00:00,813.3,18.5
20371009,BARN,30,2018-09-24 12:30:00,813.3,18.52
20371009,BARN,30,2018-09-24 13:00:00,811.3,18.4
20371009,BARN,30,2018-09-24 13:30:00,811.8,18.44
20371009,BARN,30,2018-09-24 14:00:00,808.8,18.42
20371009,BARN,30,2018-09-24 14:30:00,808.3,18.34
20371009,BARN,30,2018-09-24 15:00:00,802.2,18.27
20371009,BARN,30,2018-09-24 15:30:00,804.7,18.21
20371009,BARN,30,2018-09-24 16:00:00,800.2,18.15
20371009,BARN,30,2018-09-24 16:30:00,796.2,18.07
20371009,BARN,30,2018-09-24 17:00:00,793.7,17.99
20371009,BARN,30,2018-09-24 17:30:00,787.6,17.84
20371009,BARN,30,2018-09-24 18:00:00,780.1,17.6
20371009,BARN,30,2018-09-24 18:30:00,770.5,17.33
20371009,BARN,30,2018-09-24 19:00:00,759.5,17.21
20371009,BARN,30,2018-09-24 19:30:00,765.5,17.13
20371009,BARN,30,2018-09-24 20:00:00,768.5,17.34
20371009,BARN,30,2018-09-24 20:30:00,770,17.26
20371009,BARN,30,2018-09-24 21:00:00,771.5,17.3
20371009,BARN,30,2018-09-24 21:30:00,773.6,17.39
20371009,BARN,30,2018-09-24 22:00:00,772.1,17.21
20371009,BARN,30,2018-09-24 22:30:00,771.5,17.21
20371009,BARN,30,2018-09-24 23:00:00,779.6,17.75
20371009,BARN,30,2018-09-24 23:30:00,779.6,17.78
20371009,BARN,30,2018-09-25 00:00:00,782.6,17.87
20371009,BARN,30,2018-09-25 00:30:00,784.6,17.97
20371009,BARN,30,2018-09-25 01:00:00,784.6,17.9
20371009,BARN,30,2018-09-25 01:30:00,781.6,17.71
20371009,BARN,30,2018-09-25 02:00:00,776.6,17.51
20371009,BARN,30,2018-09-25 02:30:00,770.5,17.41
20371009,BARN,30,2018-09-25 03:00:00,763,17.2
20371009,BARN,30,2018-09-25 03:30:00,764.5,16.86
20371009,BARN,30,2018-09-25 04:00:00,761,16.72
20371009,BARN,30,2018-09-25 04:30:00,753,16.35
20371009,BARN,30,2018-09-25 05:00:00,747,16.08
20371009,BARN,30,2018-09-25 05:30:00,738.4,15.79
20371009,BARN,30,2018-09-25 06:00:00,734.9,15.6
20371009,BARN,30,2018-09-25 06:30:00,729.9,15.5
20371009,BARN,30,2018-09-25 07:00:00,719.4,15.4
20371009,BARN,30,2018-09-25 07:30:00,707.9,15.49
20371009,BARN,30,2018-09-25 08:00:00,723.4,15.82
20371009,BARN,30,2018-09-25 08:30:00,725.9,15.93
20371009,BARN,30,2018-09-25 09:00:00,730.9,16.15
20371009,BARN,30,2018-09-25 09:30:00,735.4,16.39
20371009,BARN,30,2018-09-25 10:00:00,736.9,16.53
20371009,BARN,30,2018-09-25 10:30:00,738.9,16.63
20371009,BARN,30,2018-09-25 11:00:00,742.5,16.96
20371009,BARN,30,2018-09-25 11:30:00,744,17.07
20371009,BARN,30,2018-09-25 12:00:00,749,17.36
20371009,BARN,30,2018-09-25 12:30:00,738.4,17.62
20371009,BARN,30,2018-09-25 13:00:00,741.5,17.69
20371009,BARN,30,2018-09-25 13:30:00,750.5,17.47
20371009,BARN,30,2018-09-25 14:00:00,746,17.23
20371009,BARN,30,2018-09-25 14:30:00,742,17.1
20371009,BARN,30,2018-09-25 15:00:00,740.5,17.1
20371009,BARN,30,2018-09-25 15:30:00,736.4,17
20371009,BARN,30,2018-09-25 16:00:00,733.9,16.98
20371009,BARN,30,2018-09-25 16:30:00,729.9,16.93
20371009,BARN,30,2018-09-25 17:00:00,726.4,16.91
20371009,BARN,30,2018-09-25 17:30:00,723.4,16.91
20371009,BARN,30,2018-09-25 18:00:00,717.4,16.94
20371009,BARN,30,2018-09-25 18:30:00,711.9,16.98
20371009,BARN,30,2018-09-25 19:00:00,701.4,16.98
20371009,BARN,30,2018-09-25 19:30:00,694.5,17.08
20371009,BARN,30,2018-09-25 20:00:00,700,17.03
20371009,BARN,30,2018-09-25 20:30:00,705.9,17.2
20371009,BARN,30,2018-09-25 21:00:00,705.9,17.21
20371009,BARN,30,2018-09-25 21:30:00,705.9,17.3
20371009,BARN,30,2018-09-25 22:00:00,707.4,17.23
20371009,BARN,30,2018-09-25 22:30:00,711.9,17.48
20371009,BARN,30,2018-09-25 23:00:00,712.4,17.49
20371009,BARN,30,2018-09-25 23:30:00,713.4,17.48
20371009,BARN,30,2018-09-26 00:00:00,712.9,17.49
20371009,BARN,30,2018-09-26 00:30:00,712.4,17.62
20371009,BARN,30,2018-09-26 01:00:00,717.4,17.87
20371009,BARN,30,2018-09-26 01:30:00,717.4,17.91
20371009,BARN,30,2018-09-26 02:00:00,716.9,17.84
20371009,BARN,30,2018-09-26 02:30:00,715.9,17.71
20371009,BARN,30,2018-09-26 03:00:00,713.9,17.7
20371009,BARN,30,2018-09-26 03:30:00,711.4,17.7
20371009,BARN,30,2018-09-26 04:00:00,710.9,17.76
20371009,BARN,30,2018-09-26 04:30:00,708.4,17.87
20371009,BARN,30,2018-09-26 05:00:00,705.9,18.05
20371009,BARN,30,2018-09-26 05:30:00,691,18.2
20371009,BARN,30,2018-09-26 06:00:00,694.5,18.35
20371009,BARN,30,2018-09-26 06:30:00,686,18.5
20371009,BARN,30,2018-09-26 07:00:00,674.5,18.59
20371009,BARN,30,2018-09-26 07:30:00,660.6,18.77
20371009,BARN,30,2018-09-26 08:00:00,650.7,18.84
20371009,BARN,30,2018-09-26 08:30:00,658.1,18.87
20371009,BARN,30,2018-09-26 09:00:00,666.6,18.56
20371009,BARN,30,2018-09-26 09:30:00,671.5,18.82
20371009,BARN,30,2018-09-26 10:00:00,673.5,18.64
20371009,BARN,30,2018-09-26 10:30:00,678,18.63
20371009,BARN,30,2018-09-26 11:00:00,684.5,18.85
20371009,BARN,30,2018-09-26 11:30:00,685.5,18.66
20371009,BARN,30,2018-09-26 12:00:00,687.5,18.55
20371009,BARN,30,2018-09-26 12:30:00,687.5,18.21
20371009,BARN,30,2018-09-26 13:00:00,686.5,18.08
20371009,BARN,30,2018-09-26 13:30:00,688,18.13
20371009,BARN,30,2018-09-26 14:00:00,681.5,18.16
20371009,BARN,30,2018-09-26 14:30:00,690.5,18.11
20371009,BARN,30,2018-09-26 15:00:00,694,18.42
20371009,BARN,30,2018-09-26 15:30:00,697.5,18.87
20371009,BARN,30,2018-09-26 16:00:00,700.9,19.47
20371009,BARN,30,2018-09-26 16:30:00,700.9,19.78
20371009,BARN,30,2018-09-26 17:00:00,700.9,20.13
20371009,BARN,30,2018-09-26 17:30:00,699.5,20.45
20371009,BARN,30,2018-09-26 18:00:00,696.5,20.72
20371009,BARN,30,2018-09-26 18:30:00,692.5,21.03
20371009,BARN,30,2018-09-26 19:00:00,684.5,21.12
20371009,BARN,30,2018-09-26 19:30:00,673.5,21.08
20371009,BARN,30,2018-09-26 20:00:00,650.7,20.99
20371009,BARN,30,2018-09-26 20:30:00,658.1,21.06
20371009,BARN,30,2018-09-26 21:00:00,662.6,20.86
20371009,BARN,30,2018-09-26 21:30:00,663.1,20.74
20371009,BARN,30,2018-09-26 22:00:00,664.6,20.4
20371009,BARN,30,2018-09-26 22:30:00,667.6,20.41
20371009,BARN,30,2018-09-26 23:00:00,666.1,19.97
20371009,BARN,30,2018-09-26 23:30:00,669.5,19.99
20371009,BARN,30,2018-09-27 00:00:00,668.6,19.72
20371009,BARN,30,2018-09-27 00:30:00,667.1,19.29
