pH_batch,date.x,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1.x,salinity_2.x,salinity_3.x,sal_mean,pH_meas,NBScorr,pHNBS,TotalCorr,pHTotal,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC,salinity_1.y,salinity_2.y,salinity_3.y,salinity_avg,crm,crm_salinity,salinity_corr,ph7_1,ph7_2,ph7_3,pH7_avg,ph10_1,ph10_2,ph10_3,pH10_avg,slope,intercept
4,20180611,5,400,-85,-85,-85,-85,22.1,22,22,22.03333333,7.857142857,0.1511928,8.008335657,-0.129054855,7.879280802,4,21.912,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
4,20180611,18,400,-86,-86,-86,-86,22.1,22.1,22,22.06666667,7.874285714,0.1511928,8.025478514,-0.129054855,7.896423659,4,21.912,22.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
4,20180611,16,400,-84,-84,-84,-84,22.1,22.1,22,22.06666667,7.84,0.1511928,7.9911928,-0.129054855,7.862137945,4,21.912,22.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
4,20180611,6,400,-84,-84,-84,-84,22,22.1,22,22.03333333,7.84,0.1511928,7.9911928,-0.129054855,7.862137945,4,21.912,20.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
4,20180611,DISystemTest,Test,20,20,20,20,NA,NA,NA,NA,6.057142857,NA,NA,-0.129054855,NA,NA,NA,NA,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
4,20180611,21,2600,-35,-35,-35,-35,21.5,21.5,21.5,21.5,7,0.1477428,7.1477428,-0.129054855,7.018687945,4,21.412,21.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-35,-35,-35,-35,-210,-210,-210,-210,-0.017142857,6.4
5,20180621,3,2600,-41,-41,-41,-41,19.3,19.3,19.4,19.33333333,7.18079096,0.1357828,7.31657376,-0.129054855,7.187518905,5,19.67866667,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,26,Acclimation,-59,-59,-59,-59,19.4,19.4,19.4,19.4,7.485875706,0.1357828,7.621658506,-0.129054855,7.492603651,5,19.67866667,19.3,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,13,2600,-38,-38,-38,-38,19.5,19.5,19.6,19.53333333,7.129943503,0.1371628,7.267106303,-0.129054855,7.138051448,5,19.87866667,18.5,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,29,Acclimation,-56,-56,-56,-56,19.4,19.4,19.4,19.4,7.435028249,0.1357828,7.570811049,-0.129054855,7.441756194,5,19.67866667,19.4,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,2,2600,-46,-46,-46,-46,19.4,19.5,19.4,19.43333333,7.265536723,0.1357828,7.401319523,-0.129054855,7.272264668,5,19.67866667,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,20,2600,-36,-36,-37,-36.33333333,19.3,19.3,19.3,19.3,7.101694915,0.1350928,7.236787715,-0.129054855,7.10773286,5,19.57866667,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,1,2600,-38,-38,-38,-38,19.4,19.4,19.4,19.4,7.129943503,0.1357828,7.265726303,-0.129054855,7.136671448,5,19.67866667,19,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,15,2600,-39,-40,-40,-39.66666667,19.5,19.5,19.5,19.5,7.15819209,0.1364728,7.29466489,-0.129054855,7.165610035,5,19.77866667,18.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,28,Acclimation,-55,-55,-54,-54.66666667,19.4,19.4,19.4,19.4,7.412429379,0.1357828,7.548212179,-0.129054855,7.419157324,5,19.67866667,19.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,14,2600,-38,-38,-38,-38,19.5,19.5,19.5,19.5,7.129943503,0.1364728,7.266416303,-0.129054855,7.137361448,5,19.77866667,18.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,23,400,-71,-71,-71,-71,19.5,19.5,19.5,19.5,7.689265537,0.1364728,7.825738337,-0.129054855,7.696683482,5,19.77866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,5,400,-75,-75,-75,-75,19.3,19.4,19.3,19.33333333,7.757062147,0.1350928,7.892154947,-0.129054855,7.763100092,5,19.57866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,22,400,-70,-70,-71,-70.33333333,19.5,19.5,19.5,19.5,7.677966102,0.1364728,7.814438902,-0.129054855,7.685384047,5,19.77866667,19.4,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,4,400,-74,-74,-74,-74,19.3,19.3,19.3,19.3,7.740112994,0.1350928,7.875205794,-0.129054855,7.746150939,5,19.57866667,19.7,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,25,Acclimation,-58,-57,-58,-57.66666667,19.4,19.5,19.5,19.46666667,7.463276836,0.1364728,7.599749636,-0.129054855,7.470694781,5,19.77866667,19.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,19,2600,-36,-35,-35,-35.33333333,19.4,19.3,19.3,19.33333333,7.084745763,0.1350928,7.219838563,-0.129054855,7.090783708,5,19.57866667,19.7,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,6,400,-75,-75,-75,-75,19.3,19.3,19.3,19.3,7.757062147,0.1350928,7.892154947,-0.129054855,7.763100092,5,19.57866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,11,400,-68,-68,-68,-68,19.2,19.2,19.3,19.23333333,7.638418079,0.1350928,7.773510879,-0.129054855,7.644456024,5,19.57866667,18.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,18,400,-77,-77,-77,-77,19.4,19.4,19.4,19.4,7.790960452,0.1357828,7.926743252,-0.129054855,7.797688397,5,19.67866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,10,400,-67,-68,-68,-67.66666667,19.2,19.2,19.3,19.23333333,7.632768362,0.1350928,7.767861162,-0.129054855,7.638806307,5,19.57866667,18.8,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,27,Acclimation,-59,-59,-59,-59,19.4,19.4,19.4,19.4,7.485875706,0.1357828,7.621658506,-0.129054855,7.492603651,5,19.67866667,19.2,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,7,2600,-43,-42,-42,-42.33333333,19.5,19.5,19.5,19.5,7.203389831,0.1364728,7.339862631,-0.129054855,7.210807776,5,19.77866667,18.9,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,8,2600,-44,-44,-44,-44,19.5,19.5,19.5,19.5,7.231638418,0.1364728,7.368111218,-0.129054855,7.239056363,5,19.77866667,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,24,400,-71,-71,-71,-71,19.5,19.5,19.5,19.5,7.689265537,0.1364728,7.825738337,-0.129054855,7.696683482,5,19.77866667,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,17,400,-78,-78,-77,-77.66666667,19.4,19.4,19.4,19.4,7.802259887,0.1357828,7.938042687,-0.129054855,7.808987832,5,19.67866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,16,400,-77,-76,-77,-76.66666667,19.4,19.4,19.4,19.4,7.785310734,0.1357828,7.921093534,-0.129054855,7.792038679,5,19.67866667,19.7,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,21,2600,-36,-37,-37,-36.66666667,19.3,19.3,19.2,19.26666667,7.107344633,0.1344028,7.241747433,-0.129054855,7.112692578,5,19.47866667,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,9,2600,-44,-44,-44,-44,19.5,19.5,19.5,19.5,7.231638418,0.1364728,7.368111218,-0.129054855,7.239056363,5,19.77866667,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,12,400,-68,-68,-68,-68,19.2,19.2,19.2,19.2,7.638418079,0.1344028,7.772820879,-0.129054855,7.643766024,5,19.47866667,18.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
5,20180621,30,Acclimation,-57,-57,-57,-57,19.4,19.4,19.4,19.4,7.451977401,0.1357828,7.587760201,-0.129054855,7.458705346,5,19.67866667,19.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33.1,33,33.03333333,162,33.312,0.278666667,-31,-30,-30,-30.33333333,-208,-207,-207,-207.3333333,-0.016949153,6.485875706
6,20180613,26,Acclimation,-84,-84,-84,-84,25,25.1,25,25.03333333,7.844827586,0.1723528,8.017180386,-0.129054855,7.888125531,6,24.97866667,19.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,14,2600,-38,-37,-37,-37.33333333,20.3,20.2,20.2,20.23333333,7.040229885,0.1392328,7.179462685,-0.129054855,7.05040783,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,22,400,-81,-81,-81,-81,20.3,20.2,20.2,20.23333333,7.793103448,0.1392328,7.932336248,-0.129054855,7.803281393,6,20.17866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,16,400,-80,-80,-80,-80,20.2,20.1,20.1,20.13333333,7.775862069,0.1385428,7.914404869,-0.129054855,7.785350014,6,20.07866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,13,2600,-39,-39,-39,-39,20.2,20.3,20.2,20.23333333,7.068965517,0.1392328,7.208198317,-0.129054855,7.079143462,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,12,400,-81,-81,-81,-81,20.1,20.1,20.1,20.1,7.793103448,0.1385428,7.931646248,-0.129054855,7.802591393,6,20.07866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,5,400,-83,-83,-83,-83,20.2,20.3,20.2,20.23333333,7.827586207,0.1392328,7.966819007,-0.129054855,7.837764152,6,20.17866667,20.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,15,2600,-39,-38,-38,-38.33333333,20.3,20.2,20.2,20.23333333,7.057471264,0.1392328,7.196704064,-0.129054855,7.067649209,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,18,400,-81,-80,-80,-80.33333333,20.2,20.1,20.1,20.13333333,7.781609195,0.1385428,7.920151995,-0.129054855,7.79109714,6,20.07866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,28,Acclimation,-81,-81,-81,-81,24.9,24.8,24.8,24.83333333,7.793103448,0.1709728,7.964076248,-0.129054855,7.835021393,6,24.77866667,19.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,24,400,-81,-81,-81,-81,20.3,20.2,20.2,20.23333333,7.793103448,0.1392328,7.932336248,-0.129054855,7.803281393,6,20.17866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,3,2600,-46,-46,-46,-46,20.5,20.4,20.4,20.43333333,7.189655172,0.1406128,7.330267972,-0.129054855,7.201213117,6,20.37866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,11,400,-81,-81,-81,-81,20.2,20.1,20.1,20.13333333,7.793103448,0.1385428,7.931646248,-0.129054855,7.802591393,6,20.07866667,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,21,2600,-39,-39,-39,-39,20.2,20.1,20.1,20.13333333,7.068965517,0.1385428,7.207508317,-0.129054855,7.078453462,6,20.07866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,25,Acclimation,-84,-84,-84,-84,25,25,25,25,7.844827586,0.1723528,8.017180386,-0.129054855,7.888125531,6,24.97866667,19.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,8,2600,-51,-51,-51,-51,20.4,20.4,20.4,20.4,7.275862069,0.1406128,7.416474869,-0.129054855,7.287420014,6,20.37866667,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,1,2600,-41,-41,-41,-41,20.4,20.4,20.4,20.4,7.103448276,0.1406128,7.244061076,-0.129054855,7.115006221,6,20.37866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,23,400,-80,-81,-81,-80.66666667,20.2,20.3,20.2,20.23333333,7.787356322,0.1392328,7.926589122,-0.129054855,7.797534267,6,20.17866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,30,Acclimation,-82,-82,-82,-82,24.7,24.7,24.7,24.7,7.810344828,0.1702828,7.980627628,-0.129054855,7.851572773,6,24.67866667,19.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,9,2600,-52,-52,-52,-52,20.4,20.4,20.4,20.4,7.293103448,0.1406128,7.433716248,-0.129054855,7.304661393,6,20.37866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,27,Acclimation,-83,-83,-83,-83,25,25,25,25,7.827586207,0.1723528,7.999939007,-0.129054855,7.870884152,6,24.97866667,20,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,2,2600,-46,-46,-46,-46,20.4,20.3,20.3,20.33333333,7.189655172,0.1399228,7.329577972,-0.129054855,7.200523117,6,20.27866667,20.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
6,20180613,7,2600,-48,-48,-48,-48,20.5,20.4,20.4,20.43333333,7.224137931,0.1406128,7.364750731,-0.129054855,7.235695876,6,20.37866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.3,33.4,33.33333333,162,33.312,-0.021333333,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
